obs_radius,episode,coverage_time,total_reward,final_coverage
,145,2000,324,0.1304
,146,2000,277,0.1116
,147,2000,211,0.0852
,148,2000,222,0.0896
,149,2000,262,0.1056
,150,2000,239,0.0964
,151,2000,307,0.1236
,152,2000,277,0.1116
,153,2000,260,0.1048
,154,2000,309,0.1244
,155,2000,226,0.0912
,156,2000,257,0.1036
,157,2000,208,0.084
,158,2000,178,0.072
,159,2000,242,0.0976
,160,2000,227,0.0916
,161,2000,160,0.0648
,162,2000,245,0.0988
,163,2000,259,0.1044
,164,2000,266,0.1072
,165,2000,284,0.1144
,166,2000,281,0.1132
,167,2000,265,0.1068
,168,2000,326,0.1312
,169,2000,295,0.1188
,170,2000,220,0.0888
,171,2000,232,0.0936
,172,2000,314,0.1264
,173,2000,245,0.0988
,174,2000,271,0.1092
,175,2000,322,0.1296
,176,2000,280,0.1128
,177,2000,255,0.1028
,178,2000,282,0.1136
,179,2000,304,0.1224
,180,2000,284,0.1144
,181,2000,273,0.11
,182,2000,289,0.1164
,183,2000,237,0.0956
,184,2000,249,0.1004
,185,2000,262,0.1056
,186,2000,263,0.106
,187,2000,312,0.1256
,188,2000,202,0.0816
,189,2000,257,0.1036
,190,2000,287,0.1156
,191,2000,321,0.1292
,192,2000,295,0.1188
,193,2000,236,0.0952
,194,2000,280,0.1128
,195,2000,318,0.128
,196,2000,263,0.106
,197,2000,207,0.0836
,198,2000,242,0.0976
,199,2000,274,0.1104
,200,2000,349,0.1404
,201,2000,248,0.1
,202,2000,302,0.1216
,203,2000,283,0.114
,204,2000,317,0.1276
,205,2000,291,0.1172
,206,2000,299,0.1204
,207,2000,242,0.0976
,208,2000,273,0.11
,209,2000,331,0.1332
,210,2000,275,0.1108
,211,2000,263,0.106
,212,2000,247,0.0996
,213,2000,310,0.1248
,214,2000,331,0.1332
,215,2000,304,0.1224
,216,2000,281,0.1132
,217,2000,245,0.0988
,218,2000,235,0.0948
,219,2000,254,0.1024
,220,2000,240,0.0968
,221,2000,290,0.1168
,222,2000,260,0.1048
,223,2000,288,0.116
,224,2000,321,0.1292
,225,2000,285,0.1148
,226,2000,326,0.1312
,227,2000,293,0.118
,228,2000,312,0.1256
,229,2000,275,0.1108
,230,2000,333,0.134
,231,2000,327,0.1316
,232,2000,299,0.1204
,233,2000,354,0.1424
,234,2000,286,0.1152
,235,2000,267,0.1076
,236,2000,347,0.1396
,237,2000,319,0.1284
,238,2000,285,0.1148
,239,2000,241,0.0972
,240,2000,252,0.1016
,241,2000,291,0.1172
,242,2000,338,0.136
,243,2000,335,0.1348
,244,2000,242,0.0976
,245,2000,324,0.1304
,246,2000,309,0.1244
,247,2000,327,0.1316
,248,2000,321,0.1292
,249,2000,318,0.128
,250,2000,293,0.118
,251,2000,343,0.138
,252,2000,235,0.0948
,253,2000,304,0.1224
,254,2000,347,0.1396
,255,2000,359,0.1444
,256,2000,310,0.1248
,257,2000,331,0.1332
,258,2000,330,0.1328
,259,2000,399,0.1604
,260,2000,300,0.1208
,261,2000,357,0.1436
,262,2000,284,0.1144
,263,2000,249,0.1004
,264,2000,229,0.0924
,265,2000,319,0.1284
,266,2000,290,0.1168
,267,2000,369,0.1484
,268,2000,199,0.0804
,269,2000,354,0.1424
,270,2000,317,0.1276
,271,2000,281,0.1132
,272,2000,324,0.1304
,273,2000,286,0.1152
,274,2000,279,0.1124
,275,2000,358,0.144
,276,2000,282,0.1136
,277,2000,344,0.1384
,278,2000,267,0.1076
,279,2000,366,0.1472
,280,2000,269,0.1084
,281,2000,296,0.1192
,282,2000,335,0.1348
,283,2000,252,0.1016
,284,2000,330,0.1328
,285,2000,237,0.0956
,286,2000,330,0.1328
,287,2000,298,0.12
,288,2000,359,0.1444
,289,2000,357,0.1436
,290,2000,346,0.1392
,291,2000,321,0.1292
,292,2000,283,0.114
,293,2000,277,0.1116
,294,2000,300,0.1208
,295,2000,358,0.144
,296,2000,355,0.1428
,297,2000,325,0.1308
,298,2000,273,0.11
,299,2000,291,0.1172
,300,2000,398,0.16
,301,2000,276,0.1112
,302,2000,340,0.1368
,303,2000,400,0.1608
,304,2000,373,0.15
,305,2000,354,0.1424
,306,2000,334,0.1344
,307,2000,300,0.1208
,308,2000,331,0.1332
,309,2000,352,0.1416
,310,2000,342,0.1376
,311,2000,286,0.1152
,312,2000,350,0.1408
,313,2000,312,0.1256
,314,2000,284,0.1144
,315,2000,345,0.1388
,316,2000,300,0.1208
,317,2000,334,0.1344
,318,2000,321,0.1292
,319,2000,272,0.1096
,320,2000,321,0.1292
,321,2000,282,0.1136
,322,2000,390,0.1568
,323,2000,312,0.1256
,324,2000,264,0.1064
,325,2000,310,0.1248
,326,2000,263,0.106
,327,2000,298,0.12
,328,2000,324,0.1304
,329,2000,241,0.0972
,330,2000,283,0.114
,331,2000,348,0.14
,332,2000,366,0.1472
,333,2000,322,0.1296
,334,2000,429,0.1724
,335,2000,288,0.116
,336,2000,255,0.1028
,337,2000,276,0.1112
,338,2000,324,0.1304
,339,2000,301,0.1212
,340,2000,303,0.122
,341,2000,335,0.1348
,342,2000,322,0.1296
,343,2000,330,0.1328
,344,2000,325,0.1308
,345,2000,370,0.1488
,346,2000,322,0.1296
,347,2000,342,0.1376
,348,2000,300,0.1208
,349,2000,289,0.1164
,350,2000,345,0.1388
,351,2000,354,0.1424
,352,2000,391,0.1572
,353,2000,313,0.126
,354,2000,356,0.1432
,355,2000,354,0.1424
,356,2000,320,0.1288
,357,2000,335,0.1348
,358,2000,239,0.0964
,359,2000,217,0.0876
,360,2000,242,0.0976
,361,2000,281,0.1132
,362,2000,313,0.126
,363,2000,386,0.1552
,364,2000,317,0.1276
,365,2000,305,0.1228
,366,2000,321,0.1292
,367,2000,348,0.14
,368,2000,317,0.1276
,369,2000,284,0.1144
,370,2000,365,0.1468
,371,2000,315,0.1268
,372,2000,387,0.1556
,373,2000,286,0.1152
,374,2000,337,0.1356
,375,2000,326,0.1312
,376,2000,289,0.1164
,377,2000,330,0.1328
,378,2000,370,0.1488
,379,2000,330,0.1328
,380,2000,329,0.1324
,381,2000,349,0.1404
,382,2000,446,0.1792
,383,2000,303,0.122
,384,2000,295,0.1188
,385,2000,364,0.1464
,386,2000,319,0.1284
,387,2000,323,0.13
,388,2000,294,0.1184
,389,2000,359,0.1444
,390,2000,362,0.1456
,391,2000,320,0.1288
,392,2000,382,0.1536
,393,2000,307,0.1236
,394,2000,292,0.1176
,395,2000,349,0.1404
,396,2000,365,0.1468
,397,2000,386,0.1552
,398,2000,300,0.1208
,399,2000,336,0.1352
,400,2000,407,0.1636
,401,2000,317,0.1276
,402,2000,312,0.1256
,403,2000,264,0.1064
,404,2000,279,0.1124
,405,2000,331,0.1332
,406,2000,316,0.1272
,407,2000,368,0.148
,408,2000,321,0.1292
,409,2000,342,0.1376
,410,2000,293,0.118
,411,2000,357,0.1436
,412,2000,331,0.1332
,413,2000,333,0.134
,414,2000,300,0.1208
,415,2000,335,0.1348
,416,2000,374,0.1504
,417,2000,396,0.1592
,418,2000,319,0.1284
,419,2000,286,0.1152
,420,2000,361,0.1452
,421,2000,405,0.1628
,422,2000,325,0.1308
,423,2000,331,0.1332
,424,2000,423,0.17
,425,2000,363,0.146
,426,2000,325,0.1308
,427,2000,389,0.1564
,428,2000,405,0.1628
,429,2000,333,0.134
,430,2000,372,0.1496
,431,2000,332,0.1336
,432,2000,301,0.1212
,433,2000,321,0.1292
,434,2000,384,0.1544
,435,2000,348,0.14
,436,2000,277,0.1116
,437,2000,327,0.1316
,438,2000,375,0.1508
,439,2000,400,0.1608
,440,2000,402,0.1616
,441,2000,305,0.1228
,442,2000,375,0.1508
,443,2000,339,0.1364
,444,2000,387,0.1556
,445,2000,308,0.124
,446,2000,322,0.1296
,447,2000,366,0.1472
,448,2000,340,0.1368
,449,2000,406,0.1632
,450,2000,386,0.1552
,451,2000,390,0.1568
,452,2000,339,0.1364
,453,2000,345,0.1388
,454,2000,344,0.1384
,455,2000,315,0.1268
,456,2000,372,0.1496
,457,2000,342,0.1376
,458,2000,344,0.1384
,459,2000,321,0.1292
,460,2000,377,0.1516
,461,2000,311,0.1252
,462,2000,203,0.082
,463,2000,313,0.126
,464,2000,345,0.1388
,465,2000,397,0.1596
,466,2000,208,0.084
,467,2000,353,0.142
,468,2000,249,0.1004
,469,2000,268,0.108
,470,2000,350,0.1408
,471,2000,363,0.146
,472,2000,305,0.1228
,473,2000,359,0.1444
,474,2000,386,0.1552
,475,2000,369,0.1484
,476,2000,334,0.1344
,477,2000,311,0.1252
,478,2000,364,0.1464
,479,2000,362,0.1456
,480,2000,335,0.1348
,481,2000,316,0.1272
,482,2000,353,0.142
,483,2000,351,0.1412
,484,2000,345,0.1388
,485,2000,286,0.1152
,486,2000,379,0.1524
,487,2000,372,0.1496
,488,2000,283,0.114
,489,2000,319,0.1284
,490,2000,384,0.1544
,491,2000,387,0.1556
,492,2000,395,0.1588
,493,2000,336,0.1352
,494,2000,348,0.14
,495,2000,350,0.1408
,496,2000,352,0.1416
,497,2000,395,0.1588
,498,2000,370,0.1488
,499,2000,385,0.1548
,500,2000,411,0.1652
,501,2000,361,0.1452
,502,2000,443,0.178
,503,2000,333,0.134
,504,2000,383,0.154
,505,2000,367,0.1476
,506,2000,371,0.1492
,507,2000,374,0.1504
,508,2000,403,0.162
,509,2000,412,0.1656
,510,2000,363,0.146
,511,2000,260,0.1048
,512,2000,250,0.1008
,513,2000,196,0.0792
,514,2000,384,0.1544
,515,2000,439,0.1764
,516,2000,446,0.1792
,517,2000,332,0.1336
,518,2000,358,0.144
,519,2000,322,0.1296
,520,2000,256,0.1032
,521,2000,284,0.1144
,522,2000,363,0.146
,523,2000,363,0.146
,524,2000,366,0.1472
,525,2000,345,0.1388
,526,2000,366,0.1472
,527,2000,340,0.1368
,528,2000,391,0.1572
,529,2000,344,0.1384
,530,2000,395,0.1588
,531,2000,385,0.1548
,532,2000,297,0.1196
,533,2000,267,0.1076
,534,2000,312,0.1256
,535,2000,460,0.1848
,536,2000,362,0.1456
,537,2000,354,0.1424
,538,2000,375,0.1508
,539,2000,372,0.1496
,540,2000,336,0.1352
,541,2000,376,0.1512
,542,2000,340,0.1368
,543,2000,339,0.1364
,544,2000,379,0.1524
,545,2000,357,0.1436
,546,2000,376,0.1512
,547,2000,362,0.1456
,548,2000,363,0.146
,549,2000,391,0.1572
,550,2000,366,0.1472
,551,2000,348,0.14
,552,2000,373,0.15
,553,2000,361,0.1452
,554,2000,348,0.14
,555,2000,374,0.1504
,556,2000,337,0.1356
,557,2000,350,0.1408
,558,2000,362,0.1456
,559,2000,381,0.1532
,560,2000,417,0.1676
,561,2000,375,0.1508
,562,2000,357,0.1436
,563,2000,264,0.1064
,564,2000,283,0.114
,565,2000,371,0.1492
,566,2000,448,0.18
,567,2000,350,0.1408
,568,2000,365,0.1468
,569,2000,374,0.1504
,570,2000,379,0.1524
,571,2000,396,0.1592
,572,2000,395,0.1588
,573,2000,386,0.1552
,574,2000,308,0.124
,575,2000,406,0.1632
,576,2000,430,0.1728
,577,2000,315,0.1268
,578,2000,430,0.1728
,579,2000,331,0.1332
,580,2000,392,0.1576
,581,2000,429,0.1724
,582,2000,424,0.1704
,583,2000,374,0.1504
,584,2000,339,0.1364
,585,2000,322,0.1296
,586,2000,471,0.1892
,587,2000,347,0.1396
,588,2000,366,0.1472
,589,2000,468,0.188
,590,2000,355,0.1428
,591,2000,370,0.1488
,592,2000,411,0.1652
,593,2000,383,0.154
,594,2000,421,0.1692
,595,2000,338,0.136
,596,2000,349,0.1404
,597,2000,397,0.1596
,598,2000,380,0.1528
,599,2000,416,0.1672
,600,2000,439,0.1764
,601,2000,343,0.138
,602,2000,373,0.15
,603,2000,331,0.1332
,604,2000,331,0.1332
,605,2000,377,0.1516
,606,2000,380,0.1528
,607,2000,352,0.1416
,608,2000,429,0.1724
,609,2000,368,0.148
,610,2000,384,0.1544
,611,2000,371,0.1492
,612,2000,389,0.1564
,613,2000,400,0.1608
,614,2000,373,0.15
,615,2000,377,0.1516
,616,2000,379,0.1524
,617,2000,364,0.1464
,618,2000,336,0.1352
,619,2000,296,0.1192
,620,2000,372,0.1496
,621,2000,293,0.118
,622,2000,402,0.1616
,623,2000,461,0.1852
,624,2000,396,0.1592
,625,2000,328,0.132
,626,2000,381,0.1532
,627,2000,375,0.1508
,628,2000,383,0.154
,629,2000,425,0.1708
,630,2000,390,0.1568
,631,2000,417,0.1676
,632,2000,396,0.1592
,633,2000,425,0.1708
,634,2000,432,0.1736
,635,2000,360,0.1448
,636,2000,327,0.1316
,637,2000,276,0.1112
,638,2000,231,0.0932
,639,2000,228,0.092
,640,2000,244,0.0984
,641,2000,360,0.1448
,642,2000,418,0.168
,643,2000,393,0.158
,644,2000,315,0.1268
,645,2000,394,0.1584
,646,2000,404,0.1624
,647,2000,353,0.142
,648,2000,465,0.1868
,649,2000,448,0.18
,650,2000,384,0.1544
,651,2000,361,0.1452
,652,2000,383,0.154
,653,2000,377,0.1516
,654,2000,436,0.1752
,655,2000,395,0.1588
,656,2000,395,0.1588
,657,2000,388,0.156
,658,2000,341,0.1372
,659,2000,437,0.1756
,660,2000,298,0.12
,661,2000,372,0.1496
,662,2000,390,0.1568
,663,2000,376,0.1512
,664,2000,260,0.1048
,665,2000,252,0.1016
,666,2000,367,0.1476
,667,2000,388,0.156
,668,2000,429,0.1724
,669,2000,357,0.1436
,670,2000,363,0.146
,671,2000,407,0.1636
,672,2000,358,0.144
,673,2000,411,0.1652
,674,2000,431,0.1732
,675,2000,399,0.1604
,676,2000,362,0.1456
,677,2000,399,0.1604
,678,2000,345,0.1388
,679,2000,381,0.1532
,680,2000,369,0.1484
,681,2000,378,0.152
,682,2000,432,0.1736
,683,2000,376,0.1512
,684,2000,420,0.1688
,685,2000,468,0.188
,686,2000,286,0.1152
,687,2000,379,0.1524
,688,2000,224,0.0904
,689,2000,277,0.1116
,690,2000,262,0.1056
,691,2000,370,0.1488
,692,2000,372,0.1496
,693,2000,404,0.1624
,694,2000,451,0.1812
,695,2000,435,0.1748
,696,2000,398,0.16
,697,2000,363,0.146
,698,2000,457,0.1836
,699,2000,402,0.1616
,700,2000,346,0.1392
,701,2000,375,0.1508
,702,2000,401,0.1612
,703,2000,357,0.1436
,704,2000,423,0.17
,705,2000,374,0.1504
,706,2000,403,0.162
,707,2000,416,0.1672
,708,2000,428,0.172
,709,2000,410,0.1648
,710,2000,414,0.1664
,711,2000,432,0.1736
,712,2000,446,0.1792
,713,2000,421,0.1692
,714,2000,424,0.1704
,715,2000,373,0.15
,716,2000,381,0.1532
,717,2000,403,0.162
,718,2000,442,0.1776
,719,2000,339,0.1364
,720,2000,458,0.184
,721,2000,392,0.1576
,722,2000,400,0.1608
,723,2000,314,0.1264
,724,2000,406,0.1632
,725,2000,421,0.1692
,726,2000,366,0.1472
,727,2000,311,0.1252
,728,2000,368,0.148
,729,2000,405,0.1628
,730,2000,428,0.172
,731,2000,416,0.1672
,732,2000,478,0.192
,733,2000,403,0.162
,734,2000,417,0.1676
,735,2000,357,0.1436
,736,2000,421,0.1692
,737,2000,365,0.1468
,738,2000,399,0.1604
,739,2000,420,0.1688
,740,2000,407,0.1636
,741,2000,377,0.1516
,742,2000,377,0.1516
,743,2000,447,0.1796
,744,2000,435,0.1748
,745,2000,376,0.1512
,746,2000,380,0.1528
,747,2000,373,0.15
,748,2000,440,0.1768
,749,2000,470,0.1888
,750,2000,399,0.1604
,751,2000,407,0.1636
,752,2000,485,0.1948
,753,2000,395,0.1588
,754,2000,412,0.1656
,755,2000,363,0.146
,756,2000,341,0.1372
,757,2000,382,0.1536
,758,2000,385,0.1548
,759,2000,462,0.1856
,760,2000,417,0.1676
,761,2000,458,0.184
,762,2000,427,0.1716
,763,2000,406,0.1632
,764,2000,375,0.1508
,765,2000,450,0.1808
,766,2000,466,0.1872
,767,2000,412,0.1656
,768,2000,393,0.158
,769,2000,357,0.1436
,770,2000,417,0.1676
,771,2000,422,0.1696
,772,2000,398,0.16
,773,2000,384,0.1544
,774,2000,464,0.1864
,775,2000,403,0.162
,776,2000,322,0.1296
,777,2000,438,0.176
,778,2000,314,0.1264
,779,2000,317,0.1276
,780,2000,374,0.1504
,781,2000,519,0.2084
,782,2000,409,0.1644
,783,2000,419,0.1684
,784,2000,339,0.1364
,785,2000,404,0.1624
,786,2000,403,0.162
,787,2000,477,0.1916
,788,2000,455,0.1828
,789,2000,469,0.1884
,790,2000,425,0.1708
,791,2000,441,0.1772
,792,2000,444,0.1784
,793,2000,492,0.1976
,794,2000,498,0.2
,795,2000,481,0.1932
,796,2000,394,0.1584
,797,2000,515,0.2068
,798,2000,458,0.184
,799,2000,453,0.182
,800,2000,395,0.1588
,801,2000,351,0.1412
,802,2000,386,0.1552
,803,2000,464,0.1864
,804,2000,432,0.1736
,805,2000,366,0.1472
,806,2000,448,0.18
,807,2000,387,0.1556
,808,2000,466,0.1872
,809,2000,464,0.1864
,810,2000,458,0.184
,811,2000,369,0.1484
,812,2000,355,0.1428
,813,2000,440,0.1768
,814,2000,365,0.1468
,815,2000,353,0.142
,816,2000,453,0.182
,817,2000,411,0.1652
,818,2000,320,0.1288
,819,2000,461,0.1852
,820,2000,426,0.1712
,821,2000,433,0.174
,822,2000,370,0.1488
,823,2000,390,0.1568
,824,2000,303,0.122
,825,2000,390,0.1568
,826,2000,410,0.1648
,827,2000,289,0.1164
,828,2000,420,0.1688
,829,2000,409,0.1644
,830,2000,453,0.182
,831,2000,456,0.1832
,832,2000,432,0.1736
,833,2000,418,0.168
,834,2000,486,0.1952
,835,2000,410,0.1648
,836,2000,437,0.1756
,837,2000,440,0.1768
,838,2000,428,0.172
,839,2000,477,0.1916
,840,2000,348,0.14
,841,2000,323,0.13
,842,2000,457,0.1836
,843,2000,405,0.1628
,844,2000,434,0.1744
,845,2000,377,0.1516
,846,2000,464,0.1864
,847,2000,468,0.188
,848,2000,407,0.1636
,849,2000,405,0.1628
,850,2000,420,0.1688
,851,2000,432,0.1736
,852,2000,415,0.1668
,853,2000,352,0.1416
,854,2000,355,0.1428
,855,2000,357,0.1436
,856,2000,319,0.1284
,857,2000,409,0.1644
,858,2000,409,0.1644
,859,2000,396,0.1592
,860,2000,417,0.1676
,861,2000,402,0.1616
,862,2000,419,0.1684
,863,2000,429,0.1724
,864,2000,440,0.1768
,865,2000,511,0.2052
,866,2000,432,0.1736
,867,2000,454,0.1824
,868,2000,467,0.1876
,869,2000,397,0.1596
,870,2000,467,0.1876
,871,2000,435,0.1748
,872,2000,350,0.1408
,873,2000,387,0.1556
,874,2000,341,0.1372
,875,2000,373,0.15
,876,2000,466,0.1872
,877,2000,459,0.1844
,878,2000,438,0.176
,879,2000,463,0.186
,880,2000,415,0.1668
,881,2000,454,0.1824
,882,2000,470,0.1888
,883,2000,370,0.1488
,884,2000,428,0.172
,885,2000,426,0.1712
,886,2000,434,0.1744
,887,2000,475,0.1908
,888,2000,489,0.1964
,889,2000,443,0.178
,890,2000,462,0.1856
,891,2000,459,0.1844
,892,2000,469,0.1884
,893,2000,491,0.1972
,894,2000,484,0.1944
,895,2000,420,0.1688
,896,2000,415,0.1668
,897,2000,479,0.1924
,898,2000,456,0.1832
,899,2000,401,0.1612
,900,2000,391,0.1572
,901,2000,425,0.1708
,902,2000,421,0.1692
,903,2000,411,0.1652
,904,2000,395,0.1588
,905,2000,414,0.1664
,906,2000,391,0.1572
,907,2000,398,0.16
,908,2000,445,0.1788
,909,2000,501,0.2012
,910,2000,407,0.1636
,911,2000,384,0.1544
,912,2000,420,0.1688
,913,2000,384,0.1544
,914,2000,414,0.1664
,915,2000,436,0.1752
,916,2000,515,0.2068
,917,2000,495,0.1988
,918,2000,493,0.198
,919,2000,443,0.178
,920,2000,333,0.134
,921,2000,505,0.2028
,922,2000,491,0.1972
,923,2000,436,0.1752
,924,2000,391,0.1572
,925,2000,420,0.1688
,926,2000,462,0.1856
,927,2000,424,0.1704
,928,2000,465,0.1868
,929,2000,435,0.1748
,930,2000,432,0.1736
,931,2000,442,0.1776
,932,2000,474,0.1904
,933,2000,465,0.1868
,934,2000,467,0.1876
,935,2000,524,0.2104
,936,2000,366,0.1472
,937,2000,344,0.1384
,938,2000,372,0.1496
,939,2000,457,0.1836
,940,2000,422,0.1696
,941,2000,471,0.1892
,942,2000,477,0.1916
,943,2000,342,0.1376
,944,2000,467,0.1876
,945,2000,422,0.1696
,946,2000,441,0.1772
,947,2000,437,0.1756
,948,2000,414,0.1664
,949,2000,346,0.1392
,950,2000,447,0.1796
,951,2000,504,0.2024
,952,2000,415,0.1668
,953,2000,400,0.1608
,954,2000,374,0.1504
,955,2000,393,0.158
,956,2000,455,0.1828
,957,2000,389,0.1564
,958,2000,462,0.1856
,959,2000,391,0.1572
,960,2000,425,0.1708
,961,2000,441,0.1772
,962,2000,449,0.1804
,963,2000,487,0.1956
,964,2000,472,0.1896
,965,2000,487,0.1956
,966,2000,429,0.1724
,967,2000,410,0.1648
,968,2000,397,0.1596
,969,2000,459,0.1844
,970,2000,417,0.1676
,971,2000,425,0.1708
,972,2000,529,0.2124
,973,2000,431,0.1732
,974,2000,365,0.1468
,975,2000,282,0.1136
,976,2000,360,0.1448
,977,2000,446,0.1792
,978,2000,329,0.1324
,979,2000,449,0.1804
,980,2000,426,0.1712
,981,2000,365,0.1468
,982,2000,431,0.1732
,983,2000,378,0.152
,984,2000,407,0.1636
,985,2000,465,0.1868
,986,2000,445,0.1788
,987,2000,402,0.1616
,988,2000,433,0.174
,989,2000,456,0.1832
,990,2000,417,0.1676
,991,2000,506,0.2032
,992,2000,393,0.158
,993,2000,518,0.208
,994,2000,374,0.1504
,995,2000,485,0.1948
,996,2000,447,0.1796
,997,2000,461,0.1852
,998,2000,440,0.1768
,999,2000,468,0.188
,1000,2000,475,0.1908
,1001,2000,423,0.17
,1002,2000,471,0.1892
,1003,2000,479,0.1924
,1004,2000,353,0.142
,1005,2000,408,0.164
,1006,2000,367,0.1476
,1007,2000,403,0.162
,1008,2000,440,0.1768
,1009,2000,473,0.19
,1010,2000,401,0.1612
,1011,2000,346,0.1392
,1012,2000,475,0.1908
,1013,2000,377,0.1516
,1014,2000,424,0.1704
,1015,2000,457,0.1836
,1016,2000,446,0.1792
,1017,2000,399,0.1604
,1018,2000,388,0.156
,1019,2000,434,0.1744
,1020,2000,397,0.1596
,1021,2000,445,0.1788
,1022,2000,412,0.1656
,1023,2000,458,0.184
,1024,2000,424,0.1704
,1025,2000,466,0.1872
,1026,2000,412,0.1656
,1027,2000,481,0.1932
,1028,2000,502,0.2016
,1029,2000,453,0.182
,1030,2000,506,0.2032
,1031,2000,484,0.1944
,1032,2000,372,0.1496
,1033,2000,477,0.1916
,1034,2000,505,0.2028
,1035,2000,467,0.1876
,1036,2000,404,0.1624
,1037,2000,490,0.1968
,1038,2000,462,0.1856
,1039,2000,439,0.1764
,1040,2000,494,0.1984
,1041,2000,436,0.1752
,1042,2000,482,0.1936
,1043,2000,487,0.1956
,1044,2000,501,0.2012
,1045,2000,392,0.1576
,1046,2000,455,0.1828
,1047,2000,441,0.1772
,1048,2000,494,0.1984
,1049,2000,414,0.1664
,1050,2000,405,0.1628
,1051,2000,414,0.1664
,1052,2000,460,0.1848
,1053,2000,467,0.1876
,1054,2000,484,0.1944
,1055,2000,439,0.1764
,1056,2000,404,0.1624
,1057,2000,420,0.1688
,1058,2000,438,0.176
,1059,2000,436,0.1752
,1060,2000,465,0.1868
,1061,2000,482,0.1936
,1062,2000,439,0.1764
,1063,2000,453,0.182
,1064,2000,358,0.144
,1065,2000,446,0.1792
,1066,2000,375,0.1508
,1067,2000,448,0.18
,1068,2000,477,0.1916
,1069,2000,427,0.1716
,1070,2000,470,0.1888
,1071,2000,462,0.1856
,1072,2000,477,0.1916
,1073,2000,491,0.1972
,1074,2000,497,0.1996
,1075,2000,481,0.1932
,1076,2000,503,0.202
,1077,2000,470,0.1888
,1078,2000,475,0.1908
,1079,2000,389,0.1564
,1080,2000,411,0.1652
,1081,2000,358,0.144
