obs_radius,episode,coverage_time,total_reward,final_coverage
1,136,2000,263,0.106
1,137,2000,270,0.1088
1,138,2000,322,0.1296
1,139,2000,315,0.1268
1,140,2000,333,0.134
1,141,2000,261,0.1052
1,142,2000,325,0.1308
1,143,2000,319,0.1284
1,144,2000,251,0.1012
1,145,2000,256,0.1032
1,146,2000,230,0.0928
1,147,2000,314,0.1264
1,148,2000,261,0.1052
1,149,2000,318,0.128
1,150,2000,302,0.1216
1,151,2000,308,0.124
1,152,2000,285,0.1148
1,153,2000,207,0.0836
1,154,2000,209,0.0844
1,155,2000,175,0.0708
1,156,2000,311,0.1252
1,157,2000,233,0.094
1,158,2000,343,0.138
1,159,2000,301,0.1212
1,160,2000,244,0.0984
1,161,2000,260,0.1048
1,162,2000,294,0.1184
1,163,2000,334,0.1344
1,164,2000,281,0.1132
1,165,2000,266,0.1072
1,166,2000,255,0.1028
1,167,2000,376,0.1512
1,168,2000,387,0.1556
1,169,2000,250,0.1008
1,170,2000,320,0.1288
1,171,2000,349,0.1404
1,172,2000,319,0.1284
1,173,2000,304,0.1224
1,174,2000,342,0.1376
1,175,2000,224,0.0904
1,176,2000,286,0.1152
1,177,2000,249,0.1004
1,178,2000,329,0.1324
1,179,2000,286,0.1152
1,180,2000,294,0.1184
1,181,2000,286,0.1152
1,182,2000,325,0.1308
1,183,2000,281,0.1132
1,184,2000,292,0.1176
1,185,2000,250,0.1008
1,186,2000,270,0.1088
1,187,2000,330,0.1328
1,188,2000,255,0.1028
1,189,2000,256,0.1032
1,190,2000,225,0.0908
1,191,2000,380,0.1528
1,192,2000,241,0.0972
1,193,2000,338,0.136
1,194,2000,289,0.1164
1,195,2000,243,0.098
1,196,2000,214,0.0864
1,197,2000,174,0.0704
1,198,2000,228,0.092
1,199,2000,265,0.1068
1,200,2000,308,0.124
1,201,2000,312,0.1256
1,202,2000,318,0.128
1,203,2000,339,0.1364
1,204,2000,181,0.0732
1,205,2000,220,0.0888
1,206,2000,337,0.1356
1,207,2000,315,0.1268
1,208,2000,300,0.1208
1,209,2000,275,0.1108
1,210,2000,288,0.116
1,211,2000,291,0.1172
1,212,2000,280,0.1128
1,213,2000,307,0.1236
1,214,2000,331,0.1332
1,215,2000,324,0.1304
1,216,2000,294,0.1184
1,217,2000,321,0.1292
1,218,2000,295,0.1188
1,219,2000,322,0.1296
1,220,2000,317,0.1276
1,221,2000,299,0.1204
1,222,2000,317,0.1276
1,223,2000,298,0.12
1,224,2000,265,0.1068
1,225,2000,348,0.14
1,226,2000,267,0.1076
1,227,2000,355,0.1428
1,228,2000,206,0.0832
1,229,2000,280,0.1128
1,230,2000,229,0.0924
1,231,2000,182,0.0736
1,232,2000,307,0.1236
1,233,2000,341,0.1372
1,234,2000,286,0.1152
1,235,2000,260,0.1048
1,236,2000,319,0.1284
1,237,2000,284,0.1144
1,238,2000,333,0.134
1,239,2000,291,0.1172
1,240,2000,307,0.1236
1,241,2000,261,0.1052
1,242,2000,348,0.14
1,243,2000,308,0.124
1,244,2000,334,0.1344
1,245,2000,324,0.1304
1,246,2000,241,0.0972
1,247,2000,354,0.1424
1,248,2000,335,0.1348
1,249,2000,367,0.1476
1,250,2000,338,0.136
1,251,2000,329,0.1324
1,252,2000,342,0.1376
1,253,2000,295,0.1188
1,254,2000,241,0.0972
1,255,2000,261,0.1052
1,256,2000,310,0.1248
1,257,2000,291,0.1172
1,258,2000,286,0.1152
1,259,2000,316,0.1272
1,260,2000,370,0.1488
1,261,2000,302,0.1216
1,262,2000,302,0.1216
1,263,2000,270,0.1088
1,264,2000,374,0.1504
1,265,2000,292,0.1176
1,266,2000,340,0.1368
1,267,2000,357,0.1436
1,268,2000,294,0.1184
1,269,2000,328,0.132
1,270,2000,336,0.1352
1,271,2000,333,0.134
1,272,2000,301,0.1212
1,273,2000,400,0.1608
1,274,2000,321,0.1292
1,275,2000,278,0.112
1,276,2000,255,0.1028
1,277,2000,318,0.128
1,278,2000,341,0.1372
1,279,2000,270,0.1088
1,280,2000,369,0.1484
1,281,2000,282,0.1136
1,282,2000,338,0.136
1,283,2000,371,0.1492
1,284,2000,417,0.1676
1,285,2000,348,0.14
1,286,2000,338,0.136
1,287,2000,229,0.0924
1,288,2000,299,0.1204
1,289,2000,304,0.1224
1,290,2000,257,0.1036
1,291,2000,341,0.1372
1,292,2000,191,0.0772
1,293,2000,252,0.1016
1,294,2000,317,0.1276
1,295,2000,366,0.1472
1,296,2000,331,0.1332
1,297,2000,327,0.1316
1,298,2000,337,0.1356
1,299,2000,338,0.136
1,300,2000,349,0.1404
1,301,2000,349,0.1404
1,302,2000,353,0.142
1,303,2000,377,0.1516
1,304,2000,379,0.1524
1,305,2000,333,0.134
1,306,2000,308,0.124
1,307,2000,291,0.1172
1,308,2000,333,0.134
1,309,2000,286,0.1152
1,310,2000,332,0.1336
1,311,2000,377,0.1516
1,312,2000,315,0.1268
1,313,2000,339,0.1364
1,314,2000,309,0.1244
1,315,2000,333,0.134
1,316,2000,349,0.1404
1,317,2000,345,0.1388
1,318,2000,362,0.1456
1,319,2000,315,0.1268
1,320,2000,351,0.1412
1,321,2000,371,0.1492
1,322,2000,312,0.1256
1,323,2000,289,0.1164
1,324,2000,301,0.1212
1,325,2000,306,0.1232
1,326,2000,349,0.1404
1,327,2000,328,0.132
1,328,2000,342,0.1376
1,329,2000,329,0.1324
1,330,2000,387,0.1556
1,331,2000,373,0.15
1,332,2000,369,0.1484
1,333,2000,308,0.124
1,334,2000,369,0.1484
1,335,2000,294,0.1184
1,336,2000,313,0.126
1,337,2000,305,0.1228
1,338,2000,366,0.1472
1,339,2000,355,0.1428
1,340,2000,275,0.1108
1,341,2000,301,0.1212
1,342,2000,387,0.1556
1,343,2000,375,0.1508
1,344,2000,315,0.1268
1,345,2000,337,0.1356
1,346,2000,292,0.1176
1,347,2000,205,0.0828
1,348,2000,279,0.1124
1,349,2000,344,0.1384
1,350,2000,362,0.1456
1,351,2000,364,0.1464
1,352,2000,338,0.136
1,353,2000,282,0.1136
1,354,2000,256,0.1032
1,355,2000,345,0.1388
1,356,2000,310,0.1248
1,357,2000,376,0.1512
1,358,2000,355,0.1428
1,359,2000,390,0.1568
1,360,2000,325,0.1308
1,361,2000,373,0.15
1,362,2000,282,0.1136
1,363,2000,333,0.134
1,364,2000,316,0.1272
1,365,2000,330,0.1328
1,366,2000,349,0.1404
1,367,2000,386,0.1552
1,368,2000,362,0.1456
1,369,2000,331,0.1332
1,370,2000,391,0.1572
1,371,2000,327,0.1316
1,372,2000,380,0.1528
1,373,2000,308,0.124
1,374,2000,402,0.1616
1,375,2000,369,0.1484
1,376,2000,330,0.1328
1,377,2000,271,0.1092
1,378,2000,370,0.1488
1,379,2000,382,0.1536
1,380,2000,420,0.1688
1,381,2000,416,0.1672
1,382,2000,324,0.1304
1,383,2000,377,0.1516
1,384,2000,395,0.1588
1,385,2000,389,0.1564
1,386,2000,362,0.1456
1,387,2000,410,0.1648
1,388,2000,395,0.1588
1,389,2000,392,0.1576
1,390,2000,326,0.1312
1,391,2000,392,0.1576
1,392,2000,361,0.1452
1,393,2000,372,0.1496
1,394,2000,332,0.1336
1,395,2000,324,0.1304
1,396,2000,374,0.1504
1,397,2000,412,0.1656
1,398,2000,343,0.138
1,399,2000,332,0.1336
1,400,2000,401,0.1612
1,401,2000,385,0.1548
1,402,2000,418,0.168
1,403,2000,369,0.1484
1,404,2000,429,0.1724
1,405,2000,337,0.1356
1,406,2000,300,0.1208
1,407,2000,367,0.1476
1,408,2000,375,0.1508
1,409,2000,385,0.1548
1,410,2000,388,0.156
1,411,2000,386,0.1552
1,412,2000,364,0.1464
1,413,2000,389,0.1564
1,414,2000,311,0.1252
1,415,2000,298,0.12
1,416,2000,236,0.0952
1,417,2000,320,0.1288
1,418,2000,324,0.1304
1,419,2000,375,0.1508
1,420,2000,400,0.1608
1,421,2000,319,0.1284
1,422,2000,371,0.1492
1,423,2000,380,0.1528
1,424,2000,387,0.1556
1,425,2000,281,0.1132
1,426,2000,320,0.1288
1,427,2000,396,0.1592
1,428,2000,346,0.1392
1,429,2000,320,0.1288
1,430,2000,335,0.1348
1,431,2000,338,0.136
1,432,2000,369,0.1484
1,433,2000,291,0.1172
1,434,2000,334,0.1344
1,435,2000,338,0.136
1,436,2000,410,0.1648
1,437,2000,390,0.1568
1,438,2000,349,0.1404
1,439,2000,349,0.1404
1,440,2000,399,0.1604
1,441,2000,290,0.1168
1,442,2000,384,0.1544
1,443,2000,398,0.16
1,444,2000,309,0.1244
1,445,2000,426,0.1712
1,446,2000,450,0.1808
1,447,2000,322,0.1296
1,448,2000,362,0.1456
1,449,2000,296,0.1192
1,450,2000,344,0.1384
1,451,2000,386,0.1552
1,452,2000,383,0.154
1,453,2000,348,0.14
1,454,2000,333,0.134
1,455,2000,395,0.1588
1,456,2000,367,0.1476
1,457,2000,296,0.1192
1,458,2000,341,0.1372
1,459,2000,378,0.152
1,460,2000,284,0.1144
1,461,2000,355,0.1428
1,462,2000,377,0.1516
1,463,2000,369,0.1484
1,464,2000,339,0.1364
1,465,2000,344,0.1384
1,466,2000,324,0.1304
1,467,2000,331,0.1332
1,468,2000,386,0.1552
1,469,2000,360,0.1448
1,470,2000,443,0.178
1,471,2000,368,0.148
1,472,2000,346,0.1392
1,473,2000,418,0.168
1,474,2000,394,0.1584
1,475,2000,372,0.1496
1,476,2000,386,0.1552
1,477,2000,371,0.1492
1,478,2000,393,0.158
1,479,2000,391,0.1572
1,480,2000,422,0.1696
1,481,2000,320,0.1288
1,482,2000,399,0.1604
1,483,2000,386,0.1552
1,484,2000,365,0.1468
1,485,2000,379,0.1524
1,486,2000,368,0.148
1,487,2000,332,0.1336
1,488,2000,372,0.1496
1,489,2000,362,0.1456
1,490,2000,355,0.1428
1,491,2000,398,0.16
1,492,2000,427,0.1716
1,493,2000,419,0.1684
1,494,2000,359,0.1444
1,495,2000,438,0.176
1,496,2000,353,0.142
1,497,2000,398,0.16
1,498,2000,384,0.1544
1,499,2000,394,0.1584
1,500,2000,399,0.1604
1,501,2000,366,0.1472
1,502,2000,393,0.158
1,503,2000,320,0.1288
1,504,2000,366,0.1472
1,505,2000,283,0.114
1,506,2000,252,0.1016
1,507,2000,359,0.1444
1,508,2000,394,0.1584
1,509,2000,398,0.16
1,510,2000,351,0.1412
1,511,2000,355,0.1428
1,512,2000,331,0.1332
1,513,2000,343,0.138
1,514,2000,355,0.1428
1,515,2000,348,0.14
1,516,2000,381,0.1532
1,517,2000,347,0.1396
1,518,2000,343,0.138
1,519,2000,330,0.1328
1,520,2000,342,0.1376
1,521,2000,413,0.166
1,522,2000,436,0.1752
1,523,2000,380,0.1528
1,524,2000,375,0.1508
1,525,2000,384,0.1544
1,526,2000,406,0.1632
1,527,2000,368,0.148
1,528,2000,399,0.1604
1,529,2000,437,0.1756
1,530,2000,422,0.1696
1,531,2000,428,0.172
1,532,2000,400,0.1608
1,533,2000,418,0.168
1,534,2000,426,0.1712
1,535,2000,425,0.1708
1,536,2000,357,0.1436
1,537,2000,385,0.1548
1,538,2000,350,0.1408
1,539,2000,318,0.128
1,540,2000,397,0.1596
1,541,2000,223,0.09
1,542,2000,299,0.1204
1,543,2000,404,0.1624
1,544,2000,377,0.1516
1,545,2000,403,0.162
1,546,2000,290,0.1168
1,547,2000,400,0.1608
1,548,2000,353,0.142
1,549,2000,341,0.1372
1,550,2000,392,0.1576
1,551,2000,381,0.1532
1,552,2000,400,0.1608
1,553,2000,350,0.1408
1,554,2000,461,0.1852
1,555,2000,429,0.1724
1,556,2000,425,0.1708
1,557,2000,403,0.162
1,558,2000,352,0.1416
1,559,2000,389,0.1564
1,560,2000,369,0.1484
1,561,2000,328,0.132
1,562,2000,436,0.1752
1,563,2000,385,0.1548
1,564,2000,395,0.1588
1,565,2000,378,0.152
1,566,2000,234,0.0944
1,567,2000,291,0.1172
1,568,2000,430,0.1728
1,569,2000,480,0.1928
1,570,2000,395,0.1588
1,571,2000,397,0.1596
1,572,2000,447,0.1796
1,573,2000,401,0.1612
1,574,2000,401,0.1612
1,575,2000,394,0.1584
1,576,2000,327,0.1316
1,577,2000,449,0.1804
1,578,2000,369,0.1484
1,579,2000,385,0.1548
1,580,2000,428,0.172
1,581,2000,379,0.1524
1,582,2000,420,0.1688
1,583,2000,346,0.1392
1,584,2000,481,0.1932
1,585,2000,298,0.12
1,586,2000,398,0.16
1,587,2000,405,0.1628
1,588,2000,403,0.162
1,589,2000,399,0.1604
1,590,2000,382,0.1536
1,591,2000,382,0.1536
1,592,2000,380,0.1528
1,593,2000,372,0.1496
1,594,2000,403,0.162
1,595,2000,433,0.174
1,596,2000,382,0.1536
1,597,2000,377,0.1516
1,598,2000,442,0.1776
1,599,2000,389,0.1564
1,600,2000,381,0.1532
1,601,2000,319,0.1284
1,602,2000,362,0.1456
1,603,2000,376,0.1512
1,604,2000,310,0.1248
1,605,2000,264,0.1064
1,606,2000,298,0.12
1,607,2000,458,0.184
1,608,2000,391,0.1572
1,609,2000,409,0.1644
1,610,2000,379,0.1524
1,611,2000,358,0.144
1,612,2000,324,0.1304
1,613,2000,341,0.1372
1,614,2000,349,0.1404
1,615,2000,407,0.1636
1,616,2000,425,0.1708
1,617,2000,322,0.1296
1,618,2000,387,0.1556
1,619,2000,412,0.1656
1,620,2000,328,0.132
1,621,2000,361,0.1452
1,622,2000,362,0.1456
1,623,2000,354,0.1424
1,624,2000,435,0.1748
1,625,2000,333,0.134
1,626,2000,293,0.118
1,627,2000,423,0.17
1,628,2000,367,0.1476
1,629,2000,391,0.1572
1,630,2000,466,0.1872
1,631,2000,405,0.1628
1,632,2000,387,0.1556
1,633,2000,411,0.1652
1,634,2000,419,0.1684
1,635,2000,462,0.1856
1,636,2000,458,0.184
1,637,2000,388,0.156
1,638,2000,399,0.1604
1,639,2000,373,0.15
1,640,2000,386,0.1552
1,641,2000,389,0.1564
1,642,2000,386,0.1552
1,643,2000,323,0.13
1,644,2000,380,0.1528
1,645,2000,369,0.1484
1,646,2000,401,0.1612
1,647,2000,298,0.12
1,648,2000,344,0.1384
1,649,2000,424,0.1704
1,650,2000,345,0.1388
1,651,2000,491,0.1972
1,652,2000,380,0.1528
1,653,2000,374,0.1504
1,654,2000,247,0.0996
1,655,2000,428,0.172
1,656,2000,362,0.1456
1,657,2000,417,0.1676
1,658,2000,404,0.1624
1,659,2000,466,0.1872
1,660,2000,390,0.1568
1,661,2000,429,0.1724
1,662,2000,438,0.176
1,663,2000,360,0.1448
1,664,2000,474,0.1904
1,665,2000,390,0.1568
1,666,2000,427,0.1716
1,667,2000,400,0.1608
1,668,2000,413,0.166
1,669,2000,392,0.1576
1,670,2000,421,0.1692
1,671,2000,470,0.1888
1,672,2000,367,0.1476
1,673,2000,488,0.196
1,674,2000,472,0.1896
1,675,2000,482,0.1936
1,676,2000,483,0.194
1,677,2000,462,0.1856
1,678,2000,453,0.182
1,679,2000,377,0.1516
1,680,2000,442,0.1776
1,681,2000,404,0.1624
1,682,2000,393,0.158
1,683,2000,386,0.1552
1,684,2000,437,0.1756
1,685,2000,403,0.162
1,686,2000,390,0.1568
1,687,2000,302,0.1216
1,688,2000,464,0.1864
1,689,2000,459,0.1844
1,690,2000,423,0.17
1,691,2000,496,0.1992
1,692,2000,416,0.1672
1,693,2000,416,0.1672
1,694,2000,406,0.1632
1,695,2000,444,0.1784
1,696,2000,433,0.174
1,697,2000,452,0.1816
1,698,2000,418,0.168
1,699,2000,360,0.1448
1,700,2000,395,0.1588
1,701,2000,342,0.1376
1,702,2000,392,0.1576
1,703,2000,381,0.1532
1,704,2000,389,0.1564
1,705,2000,450,0.1808
1,706,2000,370,0.1488
1,707,2000,439,0.1764
1,708,2000,370,0.1488
1,709,2000,466,0.1872
1,710,2000,386,0.1552
1,711,2000,396,0.1592
1,712,2000,428,0.172
1,713,2000,440,0.1768
1,714,2000,414,0.1664
1,715,2000,404,0.1624
1,716,2000,430,0.1728
1,717,2000,459,0.1844
1,718,2000,438,0.176
1,719,2000,455,0.1828
1,720,2000,384,0.1544
1,721,2000,389,0.1564
1,722,2000,397,0.1596
1,723,2000,435,0.1748
1,724,2000,516,0.2072
1,725,2000,444,0.1784
1,726,2000,378,0.152
1,727,2000,461,0.1852
1,728,2000,414,0.1664
1,729,2000,395,0.1588
1,730,2000,416,0.1672
1,731,2000,379,0.1524
1,732,2000,250,0.1008
1,733,2000,233,0.094
1,734,2000,389,0.1564
1,735,2000,386,0.1552
1,736,2000,416,0.1672
1,737,2000,474,0.1904
1,738,2000,411,0.1652
1,739,2000,380,0.1528
1,740,2000,378,0.152
1,741,2000,410,0.1648
1,742,2000,516,0.2072
1,743,2000,405,0.1628
1,744,2000,456,0.1832
1,745,2000,392,0.1576
1,746,2000,422,0.1696
1,747,2000,420,0.1688
1,748,2000,453,0.182
1,749,2000,369,0.1484
1,750,2000,364,0.1464
1,751,2000,488,0.196
1,752,2000,434,0.1744
1,753,2000,431,0.1732
1,754,2000,461,0.1852
1,755,2000,412,0.1656
1,756,2000,413,0.166
1,757,2000,478,0.192
1,758,2000,452,0.1816
1,759,2000,471,0.1892
1,760,2000,488,0.196
1,761,2000,411,0.1652
1,762,2000,418,0.168
1,763,2000,371,0.1492
1,764,2000,447,0.1796
1,765,2000,442,0.1776
1,766,2000,437,0.1756
1,767,2000,480,0.1928
1,768,2000,520,0.2088
1,769,2000,438,0.176
1,770,2000,420,0.1688
1,771,2000,400,0.1608
1,772,2000,425,0.1708
1,773,2000,437,0.1756
1,774,2000,401,0.1612
1,775,2000,515,0.2068
1,776,2000,409,0.1644
1,777,2000,449,0.1804
1,778,2000,456,0.1832
1,779,2000,373,0.15
1,780,2000,445,0.1788
1,781,2000,452,0.1816
1,782,2000,398,0.16
1,783,2000,418,0.168
1,784,2000,440,0.1768
1,785,2000,407,0.1636
1,786,2000,422,0.1696
1,787,2000,441,0.1772
1,788,2000,405,0.1628
1,789,2000,367,0.1476
1,790,2000,470,0.1888
1,791,2000,376,0.1512
1,792,2000,441,0.1772
1,793,2000,470,0.1888
1,794,2000,453,0.182
1,795,2000,417,0.1676
1,796,2000,420,0.1688
1,797,2000,376,0.1512
1,798,2000,408,0.164
1,799,2000,297,0.1196
1,800,2000,306,0.1232
1,801,2000,350,0.1408
1,802,2000,326,0.1312
1,803,2000,417,0.1676
1,804,2000,478,0.192
1,805,2000,503,0.202
1,806,2000,418,0.168
1,807,2000,449,0.1804
1,808,2000,443,0.178
1,809,2000,361,0.1452
1,810,2000,480,0.1928
1,811,2000,439,0.1764
1,812,2000,391,0.1572
1,813,2000,484,0.1944
1,814,2000,472,0.1896
1,815,2000,373,0.15
1,816,2000,387,0.1556
1,817,2000,423,0.17
1,818,2000,469,0.1884
1,819,2000,383,0.154
1,820,2000,356,0.1432
1,821,2000,415,0.1668
1,822,2000,454,0.1824
1,823,2000,441,0.1772
1,824,2000,513,0.206
1,825,2000,465,0.1868
1,826,2000,514,0.2064
1,827,2000,476,0.1912
1,828,2000,465,0.1868
1,829,2000,435,0.1748
1,830,2000,527,0.2116
1,831,2000,420,0.1688
1,832,2000,413,0.166
1,833,2000,429,0.1724
1,834,2000,421,0.1692
1,835,2000,379,0.1524
1,836,2000,420,0.1688
1,837,2000,479,0.1924
1,838,2000,398,0.16
1,839,2000,425,0.1708
1,840,2000,413,0.166
1,841,2000,454,0.1824
1,842,2000,395,0.1588
1,843,2000,411,0.1652
1,844,2000,413,0.166
1,845,2000,439,0.1764
1,846,2000,466,0.1872
1,847,2000,434,0.1744
1,848,2000,453,0.182
1,849,2000,514,0.2064
1,850,2000,439,0.1764
1,851,2000,366,0.1472
1,852,2000,462,0.1856
1,853,2000,424,0.1704
1,854,2000,457,0.1836
1,855,2000,435,0.1748
1,856,2000,496,0.1992
1,857,2000,549,0.2204
1,858,2000,467,0.1876
1,859,2000,400,0.1608
1,860,2000,470,0.1888
1,861,2000,491,0.1972
1,862,2000,480,0.1928
1,863,2000,466,0.1872
1,864,2000,468,0.188
1,865,2000,378,0.152
1,866,2000,450,0.1808
1,867,2000,420,0.1688
1,868,2000,425,0.1708
1,869,2000,422,0.1696
1,870,2000,428,0.172
1,871,2000,327,0.1316
1,872,2000,387,0.1556
1,873,2000,377,0.1516
1,874,2000,369,0.1484
1,875,2000,438,0.176
1,876,2000,423,0.17
1,877,2000,474,0.1904
1,878,2000,422,0.1696
1,879,2000,454,0.1824
1,880,2000,425,0.1708
1,881,2000,390,0.1568
1,882,2000,442,0.1776
1,883,2000,484,0.1944
1,884,2000,466,0.1872
1,885,2000,465,0.1868
1,886,2000,412,0.1656
1,887,2000,368,0.148
1,888,2000,461,0.1852
1,889,2000,407,0.1636
1,890,2000,459,0.1844
1,891,2000,381,0.1532
1,892,2000,427,0.1716
1,893,2000,469,0.1884
1,894,2000,471,0.1892
1,895,2000,372,0.1496
1,896,2000,453,0.182
1,897,2000,484,0.1944
1,898,2000,478,0.192
1,899,2000,423,0.17
1,900,2000,434,0.1744
1,901,2000,409,0.1644
1,902,2000,465,0.1868
1,903,2000,416,0.1672
1,904,2000,464,0.1864
1,905,2000,430,0.1728
1,906,2000,505,0.2028
1,907,2000,405,0.1628
1,908,2000,504,0.2024
1,909,2000,380,0.1528
1,910,2000,378,0.152
1,911,2000,472,0.1896
1,912,2000,444,0.1784
1,913,2000,430,0.1728
1,914,2000,504,0.2024
1,915,2000,465,0.1868
1,916,2000,477,0.1916
1,917,2000,455,0.1828
1,918,2000,442,0.1776
1,919,2000,408,0.164
1,920,2000,414,0.1664
1,921,2000,455,0.1828
1,922,2000,431,0.1732
1,923,2000,448,0.18
1,924,2000,477,0.1916
1,925,2000,409,0.1644
1,926,2000,448,0.18
1,927,2000,488,0.196
1,928,2000,494,0.1984
1,929,2000,458,0.184
1,930,2000,456,0.1832
1,931,2000,463,0.186
1,932,2000,407,0.1636
1,933,2000,335,0.1348
1,934,2000,459,0.1844
1,935,2000,552,0.2216
1,936,2000,483,0.194
1,937,2000,549,0.2204
1,938,2000,441,0.1772
1,939,2000,423,0.17
1,940,2000,439,0.1764
1,941,2000,512,0.2056
1,942,2000,505,0.2028
1,943,2000,433,0.174
1,944,2000,496,0.1992
1,945,2000,491,0.1972
1,946,2000,417,0.1676
1,947,2000,470,0.1888
1,948,2000,493,0.198
1,949,2000,406,0.1632
1,950,2000,514,0.2064
1,951,2000,401,0.1612
1,952,2000,467,0.1876
1,953,2000,475,0.1908
1,954,2000,472,0.1896
1,955,2000,450,0.1808
1,956,2000,391,0.1572
1,957,2000,428,0.172
1,958,2000,513,0.206
1,959,2000,431,0.1732
1,960,2000,416,0.1672
1,961,2000,396,0.1592
1,962,2000,497,0.1996
1,963,2000,452,0.1816
1,964,2000,426,0.1712
1,965,2000,461,0.1852
1,966,2000,423,0.17
1,967,2000,499,0.2004
1,968,2000,429,0.1724
1,969,2000,524,0.2104
1,970,2000,493,0.198
1,971,2000,388,0.156
1,972,2000,477,0.1916
1,973,2000,468,0.188
1,974,2000,440,0.1768
1,975,2000,439,0.1764
1,976,2000,478,0.192
1,977,2000,467,0.1876
1,978,2000,557,0.2236
1,979,2000,507,0.2036
1,980,2000,453,0.182
1,981,2000,472,0.1896
1,982,2000,518,0.208
1,983,2000,503,0.202
1,984,2000,463,0.186
1,985,2000,504,0.2024
1,986,2000,405,0.1628
1,987,2000,423,0.17
1,988,2000,415,0.1668
1,989,2000,476,0.1912
1,990,2000,359,0.1444
1,991,2000,478,0.192
1,992,2000,465,0.1868
1,993,2000,520,0.2088
1,994,2000,554,0.2224
1,995,2000,520,0.2088
1,996,2000,496,0.1992
1,997,2000,462,0.1856
1,998,2000,501,0.2012
1,999,2000,467,0.1876
1,1000,2000,507,0.2036
1,1001,2000,501,0.2012
1,1002,2000,512,0.2056
1,1003,2000,499,0.2004
1,1004,2000,550,0.2208
1,1005,2000,495,0.1988
1,1006,2000,510,0.2048
1,1007,2000,439,0.1764
1,1008,2000,470,0.1888
1,1009,2000,478,0.192
