obs_radius,episode,coverage_time,total_reward,final_coverage
1,324,10000,602,0.9664
1,325,10000,609,0.9776
1,326,10000,605,0.9712
1,327,10000,605,0.9712
1,328,10000,613,0.984
1,329,10000,619,0.9936
1,330,10000,618,0.992
1,331,10000,618,0.992
1,332,10000,615,0.9872
1,333,10000,600,0.9632
1,334,10000,608,0.976
1,335,10000,581,0.9328
1,336,10000,607,0.9744
1,337,10000,618,0.992
1,338,10000,615,0.9872
1,339,10000,619,0.9936
1,340,10000,616,0.9888
1,341,10000,607,0.9744
1,342,10000,612,0.9824
1,343,10000,611,0.9808
1,344,10000,617,0.9904
1,345,10000,604,0.9696
1,346,10000,618,0.992
1,347,10000,612,0.9824
1,348,10000,619,0.9936
1,349,10000,620,0.9952
1,350,10000,603,0.968
1,351,10000,609,0.9776
1,352,10000,610,0.9792
1,353,10000,618,0.992
1,354,10000,615,0.9872
1,355,10000,606,0.9728
1,356,10000,609,0.9776
1,357,10000,616,0.9888
1,358,10000,612,0.9824
1,359,10000,610,0.9792
1,360,10000,603,0.968
1,361,10000,591,0.9488
1,362,10000,617,0.9904
1,363,10000,611,0.9808
1,364,10000,621,0.9968
1,365,9514,623,1.0
1,366,10000,531,0.8528
1,367,10000,612,0.9824
1,368,10000,609,0.9776
1,369,10000,591,0.9488
1,370,10000,595,0.9552
1,371,10000,616,0.9888
1,372,10000,620,0.9952
1,373,10000,622,0.9984
1,374,10000,610,0.9792
1,375,10000,601,0.9648
1,376,10000,598,0.96
1,377,10000,606,0.9728
1,378,10000,615,0.9872
1,379,10000,605,0.9712
1,380,10000,614,0.9856
1,381,10000,533,0.856
1,382,10000,610,0.9792
1,383,10000,612,0.9824
1,384,10000,609,0.9776
1,385,10000,604,0.9696
1,386,10000,613,0.984
1,387,10000,605,0.9712
1,388,10000,621,0.9968
1,389,10000,617,0.9904
1,390,10000,617,0.9904
1,391,10000,614,0.9856
1,392,10000,615,0.9872
1,393,10000,572,0.9184
1,394,10000,610,0.9792
1,395,10000,612,0.9824
1,396,9142,623,1.0
1,397,10000,611,0.9808
1,398,10000,619,0.9936
1,399,10000,619,0.9936
1,400,10000,603,0.968
1,401,10000,602,0.9664
1,402,10000,614,0.9856
1,403,10000,614,0.9856
1,404,10000,614,0.9856
1,405,10000,613,0.984
1,406,10000,618,0.992
1,407,10000,606,0.9728
1,408,10000,610,0.9792
1,409,10000,615,0.9872
1,410,10000,606,0.9728
1,411,10000,611,0.9808
1,412,10000,615,0.9872
1,413,10000,591,0.9488
1,414,10000,619,0.9936
1,415,10000,620,0.9952
1,416,10000,619,0.9936
1,417,10000,620,0.9952
1,418,10000,609,0.9776
1,419,10000,549,0.8816
1,420,10000,599,0.9616
1,421,10000,602,0.9664
1,422,10000,613,0.984
1,423,10000,616,0.9888
1,424,10000,612,0.9824
1,425,10000,610,0.9792
1,426,10000,609,0.9776
1,427,10000,601,0.9648
1,428,10000,616,0.9888
1,429,10000,618,0.992
1,430,10000,614,0.9856
1,431,10000,582,0.9344
1,432,10000,617,0.9904
1,433,10000,613,0.984
1,434,10000,618,0.992
1,435,10000,612,0.9824
1,436,10000,615,0.9872
1,437,10000,612,0.9824
1,438,10000,612,0.9824
1,439,10000,610,0.9792
1,440,10000,610,0.9792
1,441,10000,621,0.9968
1,442,10000,597,0.9584
1,443,10000,567,0.9104
1,444,10000,597,0.9584
1,445,10000,598,0.96
1,446,10000,572,0.9184
1,447,10000,576,0.9248
1,448,10000,587,0.9424
1,449,10000,603,0.968
1,450,10000,617,0.9904
1,451,10000,610,0.9792
1,452,10000,578,0.928
1,453,10000,608,0.976
1,454,10000,622,0.9984
1,455,10000,610,0.9792
1,456,10000,601,0.9648
1,457,10000,617,0.9904
1,458,10000,614,0.9856
1,459,10000,599,0.9616
1,460,10000,620,0.9952
1,461,10000,620,0.9952
1,462,10000,618,0.992
1,463,10000,614,0.9856
1,464,10000,618,0.992
1,465,10000,619,0.9936
1,466,10000,608,0.976
1,467,10000,618,0.992
1,468,10000,597,0.9584
1,469,10000,613,0.984
1,470,10000,616,0.9888
1,471,10000,602,0.9664
1,472,10000,604,0.9696
1,473,10000,565,0.9072
1,474,10000,618,0.992
1,475,10000,597,0.9584
1,476,10000,582,0.9344
1,477,10000,610,0.9792
1,478,10000,574,0.9216
1,479,10000,619,0.9936
1,480,10000,609,0.9776
1,481,10000,615,0.9872
1,482,10000,586,0.9408
1,483,10000,622,0.9984
1,484,10000,595,0.9552
1,485,10000,570,0.9152
1,486,10000,595,0.9552
1,487,10000,610,0.9792
1,488,10000,608,0.976
1,489,10000,598,0.96
1,490,10000,621,0.9968
1,491,10000,612,0.9824
1,492,10000,620,0.9952
1,493,10000,621,0.9968
1,494,10000,559,0.8976
1,495,10000,620,0.9952
1,496,10000,617,0.9904
1,497,10000,608,0.976
1,498,10000,617,0.9904
1,499,10000,611,0.9808
1,500,10000,606,0.9728
1,501,10000,615,0.9872
1,502,10000,607,0.9744
1,503,10000,588,0.944
1,504,10000,585,0.9392
1,505,10000,612,0.9824
1,506,10000,599,0.9616
1,507,10000,614,0.9856
1,508,10000,611,0.9808
1,509,10000,601,0.9648
1,510,10000,616,0.9888
1,511,10000,612,0.9824
1,512,10000,610,0.9792
1,513,10000,620,0.9952
1,514,10000,611,0.9808
1,515,10000,552,0.8864
1,516,10000,615,0.9872
1,517,10000,615,0.9872
1,518,10000,596,0.9568
1,519,10000,611,0.9808
1,520,10000,614,0.9856
1,521,10000,591,0.9488
1,522,10000,592,0.9504
1,523,10000,584,0.9376
1,524,10000,573,0.92
1,525,10000,617,0.9904
1,526,10000,617,0.9904
1,527,10000,602,0.9664
1,528,10000,614,0.9856
1,529,10000,574,0.9216
1,530,10000,593,0.952
1,531,10000,616,0.9888
1,532,10000,610,0.9792
1,533,10000,618,0.992
1,534,10000,621,0.9968
1,535,10000,588,0.944
1,536,10000,561,0.9008
1,537,10000,612,0.9824
1,538,10000,592,0.9504
1,539,10000,620,0.9952
1,540,10000,560,0.8992
1,541,10000,541,0.8688
1,542,10000,595,0.9552
1,543,10000,617,0.9904
1,544,10000,610,0.9792
1,545,10000,617,0.9904
1,546,10000,616,0.9888
1,547,10000,565,0.9072
1,548,10000,616,0.9888
1,549,10000,616,0.9888
1,550,10000,618,0.992
1,551,10000,610,0.9792
1,552,10000,604,0.9696
1,553,10000,602,0.9664
1,554,10000,609,0.9776
1,555,10000,617,0.9904
1,556,10000,617,0.9904
1,557,10000,565,0.9072
1,558,10000,603,0.968
1,559,10000,603,0.968
1,560,10000,597,0.9584
1,561,10000,606,0.9728
1,562,10000,613,0.984
1,563,10000,618,0.992
1,564,10000,613,0.984
1,565,10000,621,0.9968
1,566,10000,591,0.9488
1,567,10000,605,0.9712
1,568,10000,613,0.984
1,569,10000,601,0.9648
1,570,10000,608,0.976
1,571,10000,615,0.9872
1,572,10000,616,0.9888
1,573,10000,609,0.9776
1,574,9742,623,1.0
1,575,10000,622,0.9984
1,576,10000,602,0.9664
1,577,10000,579,0.9296
1,578,10000,592,0.9504
1,579,10000,577,0.9264
1,580,10000,611,0.9808
1,581,10000,603,0.968
1,582,10000,609,0.9776
1,583,10000,560,0.8992
1,584,10000,602,0.9664
1,585,10000,611,0.9808
1,586,10000,615,0.9872
1,587,10000,621,0.9968
1,588,10000,570,0.9152
1,589,10000,615,0.9872
1,590,10000,615,0.9872
1,591,10000,618,0.992
1,592,10000,611,0.9808
1,593,10000,605,0.9712
1,594,10000,586,0.9408
1,595,10000,605,0.9712
1,596,10000,593,0.952
1,597,10000,614,0.9856
1,598,10000,568,0.912
1,599,10000,572,0.9184
1,600,10000,570,0.9152
1,601,10000,586,0.9408
1,602,10000,564,0.9056
1,603,10000,616,0.9888
1,604,10000,580,0.9312
1,605,10000,619,0.9936
1,606,10000,583,0.936
1,607,10000,617,0.9904
1,608,10000,617,0.9904
1,609,10000,595,0.9552
1,610,10000,616,0.9888
1,611,10000,618,0.992
1,612,10000,587,0.9424
1,613,10000,559,0.8976
1,614,10000,614,0.9856
1,615,10000,615,0.9872
1,616,10000,617,0.9904
1,617,10000,583,0.936
1,618,10000,610,0.9792
1,619,10000,591,0.9488
1,620,10000,575,0.9232
1,621,10000,602,0.9664
1,622,10000,615,0.9872
1,623,10000,594,0.9536
1,624,10000,589,0.9456
1,625,10000,611,0.9808
1,626,10000,618,0.992
1,627,10000,612,0.9824
1,628,10000,611,0.9808
1,629,10000,614,0.9856
1,630,10000,615,0.9872
1,631,10000,611,0.9808
1,632,10000,612,0.9824
1,633,10000,610,0.9792
1,634,10000,620,0.9952
1,635,10000,619,0.9936
1,636,10000,589,0.9456
1,637,10000,589,0.9456
1,638,10000,614,0.9856
1,639,10000,619,0.9936
1,640,10000,609,0.9776
1,641,10000,613,0.984
1,642,10000,613,0.984
1,643,10000,620,0.9952
1,644,10000,602,0.9664
1,645,10000,613,0.984
1,646,10000,621,0.9968
1,647,10000,615,0.9872
1,648,10000,609,0.9776
1,649,10000,603,0.968
1,650,10000,618,0.992
1,651,10000,595,0.9552
1,652,10000,550,0.8832
1,653,10000,568,0.912
1,654,10000,621,0.9968
1,655,10000,584,0.9376
1,656,10000,593,0.952
1,657,10000,608,0.976
1,658,10000,576,0.9248
1,659,10000,607,0.9744
1,660,10000,617,0.9904
1,661,10000,614,0.9856
1,662,10000,593,0.952
1,663,10000,587,0.9424
1,664,10000,615,0.9872
1,665,10000,621,0.9968
1,666,10000,606,0.9728
1,667,10000,619,0.9936
1,668,10000,615,0.9872
1,669,10000,622,0.9984
1,670,10000,616,0.9888
1,671,10000,618,0.992
1,672,10000,617,0.9904
1,673,10000,608,0.976
1,674,10000,611,0.9808
1,675,10000,605,0.9712
1,676,10000,603,0.968
1,677,10000,594,0.9536
1,678,10000,619,0.9936
1,679,10000,614,0.9856
1,680,10000,613,0.984
1,681,10000,608,0.976
1,682,10000,577,0.9264
1,683,10000,621,0.9968
1,684,10000,597,0.9584
1,685,10000,609,0.9776
1,686,10000,615,0.9872
1,687,10000,614,0.9856
1,688,10000,584,0.9376
1,689,10000,553,0.888
1,690,10000,583,0.936
1,691,10000,595,0.9552
1,692,10000,615,0.9872
1,693,10000,601,0.9648
1,694,10000,607,0.9744
1,695,10000,598,0.96
1,696,10000,619,0.9936
1,697,10000,606,0.9728
1,698,10000,590,0.9472
1,699,10000,581,0.9328
1,700,10000,592,0.9504
1,701,10000,584,0.9376
1,702,10000,612,0.9824
1,703,10000,612,0.9824
1,704,10000,587,0.9424
1,705,10000,616,0.9888
1,706,10000,611,0.9808
1,707,10000,613,0.984
1,708,10000,613,0.984
1,709,10000,563,0.904
1,710,10000,611,0.9808
1,711,10000,605,0.9712
1,712,10000,602,0.9664
1,713,10000,616,0.9888
1,714,10000,591,0.9488
1,715,10000,612,0.9824
1,716,10000,616,0.9888
1,717,10000,606,0.9728
1,718,10000,608,0.976
1,719,10000,615,0.9872
1,720,10000,602,0.9664
1,721,10000,608,0.976
1,722,10000,608,0.976
1,723,10000,614,0.9856
1,724,10000,605,0.9712
1,725,10000,609,0.9776
1,726,10000,580,0.9312
1,727,10000,613,0.984
1,728,10000,592,0.9504
1,729,10000,620,0.9952
1,730,10000,611,0.9808
1,731,10000,615,0.9872
1,732,10000,616,0.9888
1,733,10000,607,0.9744
1,734,10000,619,0.9936
1,735,10000,594,0.9536
1,736,10000,606,0.9728
1,737,10000,617,0.9904
1,738,10000,612,0.9824
1,739,10000,618,0.992
1,740,10000,618,0.992
1,741,10000,594,0.9536
1,742,10000,586,0.9408
1,743,10000,610,0.9792
1,744,10000,613,0.984
1,745,10000,612,0.9824
1,746,10000,619,0.9936
1,747,10000,582,0.9344
1,748,10000,617,0.9904
1,749,10000,618,0.992
1,750,10000,590,0.9472
1,751,10000,603,0.968
1,752,10000,580,0.9312
1,753,10000,593,0.952
1,754,10000,618,0.992
1,755,10000,564,0.9056
1,756,10000,596,0.9568
1,757,10000,612,0.9824
1,758,10000,563,0.904
1,759,10000,620,0.9952
1,760,10000,618,0.992
1,761,10000,604,0.9696
1,762,10000,619,0.9936
1,763,10000,614,0.9856
1,764,10000,589,0.9456
1,765,10000,609,0.9776
1,766,10000,616,0.9888
1,767,10000,580,0.9312
1,768,10000,618,0.992
1,769,10000,621,0.9968
1,770,10000,619,0.9936
1,771,10000,601,0.9648
1,772,10000,615,0.9872
1,773,10000,611,0.9808
1,774,10000,617,0.9904
1,775,10000,579,0.9296
1,776,10000,584,0.9376
1,777,10000,575,0.9232
1,778,10000,569,0.9136
1,779,10000,606,0.9728
1,780,10000,598,0.96
1,781,10000,614,0.9856
1,782,10000,610,0.9792
1,783,10000,591,0.9488
1,784,10000,620,0.9952
1,785,10000,595,0.9552
1,786,10000,586,0.9408
1,787,10000,576,0.9248
1,788,10000,610,0.9792
1,789,10000,606,0.9728
1,790,10000,592,0.9504
1,791,10000,588,0.944
1,792,10000,589,0.9456
1,793,10000,614,0.9856
1,794,10000,620,0.9952
1,795,10000,578,0.928
1,796,10000,608,0.976
1,797,10000,613,0.984
1,798,10000,595,0.9552
1,799,10000,605,0.9712
1,800,10000,615,0.9872
1,801,10000,588,0.944
1,802,10000,613,0.984
1,803,10000,610,0.9792
1,804,10000,614,0.9856
1,805,10000,600,0.9632
1,806,10000,610,0.9792
1,807,10000,562,0.9024
1,808,10000,621,0.9968
1,809,9738,623,1.0
1,810,10000,615,0.9872
1,811,10000,600,0.9632
1,812,10000,606,0.9728
1,813,10000,609,0.9776
1,814,10000,584,0.9376
1,815,10000,593,0.952
1,816,10000,621,0.9968
1,817,10000,601,0.9648
1,818,10000,602,0.9664
1,819,10000,614,0.9856
1,820,10000,610,0.9792
1,821,10000,602,0.9664
1,822,10000,587,0.9424
1,823,10000,619,0.9936
1,824,10000,616,0.9888
1,825,10000,605,0.9712
1,826,10000,615,0.9872
1,827,10000,602,0.9664
1,828,10000,607,0.9744
1,829,10000,609,0.9776
1,830,10000,616,0.9888
1,831,10000,611,0.9808
1,832,10000,614,0.9856
1,833,10000,611,0.9808
1,834,10000,608,0.976
1,835,10000,606,0.9728
1,836,10000,610,0.9792
1,837,10000,601,0.9648
1,838,10000,613,0.984
1,839,10000,611,0.9808
1,840,10000,614,0.9856
1,841,10000,615,0.9872
1,842,10000,606,0.9728
1,843,10000,578,0.928
1,844,10000,592,0.9504
1,845,10000,602,0.9664
1,846,10000,620,0.9952
1,847,10000,612,0.9824
1,848,10000,618,0.992
1,849,10000,602,0.9664
1,850,10000,608,0.976
1,851,10000,619,0.9936
1,852,10000,595,0.9552
1,853,10000,603,0.968
1,854,10000,604,0.9696
1,855,10000,614,0.9856
1,856,10000,617,0.9904
1,857,10000,621,0.9968
1,858,10000,618,0.992
1,859,10000,610,0.9792
1,860,10000,585,0.9392
1,861,10000,617,0.9904
1,862,10000,614,0.9856
1,863,10000,619,0.9936
1,864,10000,612,0.9824
1,865,10000,607,0.9744
1,866,10000,605,0.9712
1,867,10000,602,0.9664
1,868,10000,604,0.9696
1,869,10000,594,0.9536
1,870,10000,607,0.9744
1,871,10000,605,0.9712
1,872,10000,588,0.944
1,873,10000,597,0.9584
1,874,10000,598,0.96
1,875,10000,606,0.9728
1,876,10000,579,0.9296
1,877,10000,609,0.9776
1,878,9096,623,1.0
1,879,10000,616,0.9888
1,880,10000,619,0.9936
1,881,10000,613,0.984
1,882,10000,570,0.9152
1,883,10000,577,0.9264
1,884,10000,614,0.9856
1,885,10000,606,0.9728
1,886,10000,617,0.9904
1,887,10000,616,0.9888
1,888,10000,611,0.9808
1,889,10000,610,0.9792
1,890,10000,621,0.9968
1,891,10000,600,0.9632
1,892,10000,614,0.9856
1,893,10000,612,0.9824
1,894,10000,591,0.9488
1,895,10000,613,0.984
1,896,10000,618,0.992
1,897,10000,618,0.992
1,898,10000,606,0.9728
1,899,10000,604,0.9696
1,900,10000,615,0.9872
1,901,10000,604,0.9696
1,902,10000,613,0.984
1,903,10000,603,0.968
1,904,10000,622,0.9984
1,905,10000,619,0.9936
1,906,10000,559,0.8976
1,907,10000,600,0.9632
1,908,10000,591,0.9488
1,909,10000,610,0.9792
1,910,10000,610,0.9792
1,911,10000,607,0.9744
1,912,10000,610,0.9792
1,913,10000,589,0.9456
1,914,10000,607,0.9744
1,915,10000,605,0.9712
1,916,10000,605,0.9712
1,917,10000,617,0.9904
1,918,10000,610,0.9792
1,919,10000,595,0.9552
1,920,10000,603,0.968
1,921,10000,605,0.9712
1,922,10000,615,0.9872
1,923,10000,610,0.9792
1,924,10000,603,0.968
1,925,10000,609,0.9776
1,926,10000,608,0.976
1,927,10000,588,0.944
1,928,10000,619,0.9936
1,929,10000,605,0.9712
1,930,10000,618,0.992
1,931,10000,619,0.9936
1,932,10000,610,0.9792
1,933,10000,599,0.9616
1,934,10000,565,0.9072
1,935,10000,615,0.9872
1,936,10000,621,0.9968
1,937,10000,598,0.96
1,938,10000,614,0.9856
1,939,10000,601,0.9648
1,940,10000,612,0.9824
1,941,10000,586,0.9408
1,942,10000,606,0.9728
1,943,10000,620,0.9952
1,944,10000,615,0.9872
1,945,10000,614,0.9856
1,946,10000,615,0.9872
1,947,10000,615,0.9872
1,948,10000,618,0.992
1,949,10000,599,0.9616
1,950,10000,595,0.9552
1,951,10000,608,0.976
1,952,10000,617,0.9904
1,953,10000,602,0.9664
1,954,10000,603,0.968
1,955,10000,618,0.992
1,956,10000,618,0.992
1,957,10000,621,0.9968
1,958,10000,615,0.9872
1,959,10000,612,0.9824
1,960,10000,622,0.9984
1,961,10000,614,0.9856
1,962,10000,604,0.9696
1,963,10000,604,0.9696
1,964,10000,615,0.9872
1,965,10000,606,0.9728
1,966,10000,618,0.992
1,967,10000,614,0.9856
1,968,10000,620,0.9952
1,969,10000,617,0.9904
1,970,10000,613,0.984
1,971,10000,608,0.976
1,972,10000,609,0.9776
1,973,10000,603,0.968
1,974,10000,621,0.9968
1,975,10000,606,0.9728
1,976,10000,610,0.9792
1,977,10000,621,0.9968
1,978,10000,619,0.9936
1,979,10000,601,0.9648
1,980,10000,615,0.9872
1,981,10000,608,0.976
1,982,10000,603,0.968
1,983,10000,614,0.9856
1,984,10000,617,0.9904
1,985,10000,622,0.9984
1,986,10000,610,0.9792
1,987,10000,620,0.9952
1,988,10000,614,0.9856
1,989,10000,585,0.9392
1,990,10000,615,0.9872
1,991,10000,617,0.9904
1,992,10000,620,0.9952
1,993,10000,600,0.9632
1,994,10000,615,0.9872
1,995,10000,547,0.8784
1,996,10000,608,0.976
1,997,10000,600,0.9632
1,998,10000,600,0.9632
1,999,10000,619,0.9936
1,1000,10000,615,0.9872
1,1001,10000,592,0.9504
1,1002,10000,619,0.9936
1,1003,10000,607,0.9744
1,1004,10000,619,0.9936
1,1005,10000,611,0.9808
1,1006,10000,608,0.976
1,1007,10000,602,0.9664
1,1008,10000,617,0.9904
1,1009,10000,616,0.9888
