obs_radius,episode,coverage_time,total_reward,final_coverage
2,230,2000,254,0.1024
2,231,2000,293,0.118
2,232,2000,304,0.1224
2,233,2000,342,0.1376
2,234,2000,399,0.1604
2,235,2000,265,0.1068
2,236,2000,339,0.1364
2,237,2000,283,0.114
2,238,2000,303,0.122
2,239,2000,230,0.0928
2,240,2000,335,0.1348
2,241,2000,316,0.1272
2,242,2000,288,0.116
2,243,2000,291,0.1172
2,244,2000,280,0.1128
2,245,2000,348,0.14
2,246,2000,282,0.1136
2,247,2000,324,0.1304
2,248,2000,346,0.1392
2,249,2000,267,0.1076
2,250,2000,378,0.152
2,251,2000,357,0.1436
2,252,2000,284,0.1144
2,253,2000,312,0.1256
2,254,2000,262,0.1056
2,255,2000,268,0.108
2,256,2000,221,0.0892
2,257,2000,236,0.0952
2,258,2000,236,0.0952
2,259,2000,267,0.1076
2,260,2000,303,0.122
2,261,2000,221,0.0892
2,262,2000,229,0.0924
2,263,2000,198,0.08
2,264,2000,285,0.1148
2,265,2000,289,0.1164
2,266,2000,365,0.1468
2,267,2000,257,0.1036
2,268,2000,372,0.1496
2,269,2000,377,0.1516
2,270,2000,241,0.0972
2,271,2000,316,0.1272
2,272,2000,348,0.14
2,273,2000,294,0.1184
2,274,2000,360,0.1448
2,275,2000,337,0.1356
2,276,2000,339,0.1364
2,277,2000,279,0.1124
2,278,2000,288,0.116
2,279,2000,189,0.0764
2,280,2000,283,0.114
2,281,2000,157,0.0636
2,282,2000,247,0.0996
2,283,2000,215,0.0868
2,284,2000,242,0.0976
2,285,2000,298,0.12
2,286,2000,308,0.124
2,287,2000,307,0.1236
2,288,2000,282,0.1136
2,289,2000,252,0.1016
2,290,2000,316,0.1272
2,291,2000,289,0.1164
2,292,2000,330,0.1328
2,293,2000,240,0.0968
2,294,2000,279,0.1124
2,295,2000,223,0.09
2,296,2000,349,0.1404
2,297,2000,250,0.1008
2,298,2000,287,0.1156
2,299,2000,303,0.122
2,300,2000,375,0.1508
2,301,2000,289,0.1164
2,302,2000,270,0.1088
2,303,2000,381,0.1532
2,304,2000,341,0.1372
2,305,2000,296,0.1192
2,306,2000,329,0.1324
2,307,2000,274,0.1104
2,308,2000,270,0.1088
2,309,2000,318,0.128
2,310,2000,303,0.122
2,311,2000,287,0.1156
2,312,2000,293,0.118
2,313,2000,288,0.116
2,314,2000,252,0.1016
2,315,2000,306,0.1232
2,316,2000,295,0.1188
2,317,2000,291,0.1172
2,318,2000,347,0.1396
2,319,2000,338,0.136
2,320,2000,255,0.1028
2,321,2000,391,0.1572
2,322,2000,272,0.1096
2,323,2000,267,0.1076
2,324,2000,345,0.1388
2,325,2000,339,0.1364
2,326,2000,403,0.162
2,327,2000,294,0.1184
2,328,2000,382,0.1536
2,329,2000,357,0.1436
2,330,2000,331,0.1332
2,331,2000,317,0.1276
2,332,2000,329,0.1324
2,333,2000,341,0.1372
2,334,2000,306,0.1232
2,335,2000,266,0.1072
2,336,2000,273,0.11
2,337,2000,273,0.11
2,338,2000,330,0.1328
2,339,2000,351,0.1412
2,340,2000,343,0.138
2,341,2000,320,0.1288
2,342,2000,330,0.1328
2,343,2000,341,0.1372
2,344,2000,353,0.142
2,345,2000,301,0.1212
2,346,2000,342,0.1376
2,347,2000,286,0.1152
2,348,2000,372,0.1496
2,349,2000,267,0.1076
2,350,2000,274,0.1104
2,351,2000,286,0.1152
2,352,2000,348,0.14
2,353,2000,321,0.1292
2,354,2000,292,0.1176
2,355,2000,366,0.1472
2,356,2000,257,0.1036
2,357,2000,328,0.132
2,358,2000,281,0.1132
2,359,2000,320,0.1288
2,360,2000,311,0.1252
2,361,2000,331,0.1332
2,362,2000,394,0.1584
2,363,2000,305,0.1228
2,364,2000,300,0.1208
2,365,2000,316,0.1272
2,366,2000,308,0.124
2,367,2000,279,0.1124
2,368,2000,294,0.1184
2,369,2000,307,0.1236
2,370,2000,345,0.1388
2,371,2000,372,0.1496
2,372,2000,269,0.1084
2,373,2000,299,0.1204
2,374,2000,348,0.14
2,375,2000,303,0.122
2,376,2000,359,0.1444
2,377,2000,360,0.1448
2,378,2000,350,0.1408
2,379,2000,279,0.1124
2,380,2000,378,0.152
2,381,2000,335,0.1348
2,382,2000,358,0.144
2,383,2000,279,0.1124
2,384,2000,293,0.118
2,385,2000,360,0.1448
2,386,2000,364,0.1464
2,387,2000,340,0.1368
2,388,2000,325,0.1308
2,389,2000,351,0.1412
2,390,2000,335,0.1348
2,391,2000,362,0.1456
2,392,2000,361,0.1452
2,393,2000,317,0.1276
2,394,2000,323,0.13
2,395,2000,249,0.1004
2,396,2000,265,0.1068
2,397,2000,329,0.1324
2,398,2000,230,0.0928
2,399,2000,296,0.1192
2,400,2000,396,0.1592
2,401,2000,311,0.1252
2,402,2000,360,0.1448
2,403,2000,299,0.1204
2,404,2000,278,0.112
2,405,2000,366,0.1472
2,406,2000,285,0.1148
2,407,2000,344,0.1384
2,408,2000,363,0.146
2,409,2000,391,0.1572
2,410,2000,342,0.1376
2,411,2000,404,0.1624
2,412,2000,351,0.1412
2,413,2000,330,0.1328
2,414,2000,269,0.1084
2,415,2000,375,0.1508
2,416,2000,363,0.146
2,417,2000,356,0.1432
2,418,2000,359,0.1444
2,419,2000,376,0.1512
2,420,2000,329,0.1324
2,421,2000,321,0.1292
2,422,2000,345,0.1388
2,423,2000,332,0.1336
2,424,2000,317,0.1276
2,425,2000,385,0.1548
2,426,2000,347,0.1396
2,427,2000,374,0.1504
2,428,2000,388,0.156
2,429,2000,336,0.1352
2,430,2000,280,0.1128
2,431,2000,340,0.1368
2,432,2000,381,0.1532
2,433,2000,283,0.114
2,434,2000,381,0.1532
2,435,2000,407,0.1636
2,436,2000,370,0.1488
2,437,2000,293,0.118
2,438,2000,407,0.1636
2,439,2000,340,0.1368
2,440,2000,324,0.1304
2,441,2000,421,0.1692
2,442,2000,343,0.138
2,443,2000,324,0.1304
2,444,2000,385,0.1548
2,445,2000,304,0.1224
2,446,2000,318,0.128
2,447,2000,344,0.1384
2,448,2000,330,0.1328
2,449,2000,357,0.1436
2,450,2000,384,0.1544
2,451,2000,377,0.1516
2,452,2000,394,0.1584
2,453,2000,400,0.1608
2,454,2000,412,0.1656
2,455,2000,364,0.1464
2,456,2000,369,0.1484
2,457,2000,305,0.1228
2,458,2000,359,0.1444
2,459,2000,389,0.1564
2,460,2000,363,0.146
2,461,2000,277,0.1116
2,462,2000,381,0.1532
2,463,2000,344,0.1384
2,464,2000,311,0.1252
2,465,2000,377,0.1516
2,466,2000,398,0.16
2,467,2000,371,0.1492
2,468,2000,314,0.1264
2,469,2000,387,0.1556
2,470,2000,370,0.1488
2,471,2000,381,0.1532
2,472,2000,346,0.1392
2,473,2000,306,0.1232
2,474,2000,318,0.128
2,475,2000,283,0.114
2,476,2000,244,0.0984
2,477,2000,354,0.1424
2,478,2000,354,0.1424
2,479,2000,316,0.1272
2,480,2000,364,0.1464
2,481,2000,368,0.148
2,482,2000,336,0.1352
2,483,2000,271,0.1092
2,484,2000,366,0.1472
2,485,2000,361,0.1452
2,486,2000,270,0.1088
2,487,2000,337,0.1356
2,488,2000,327,0.1316
2,489,2000,363,0.146
2,490,2000,364,0.1464
2,491,2000,366,0.1472
2,492,2000,434,0.1744
2,493,2000,419,0.1684
2,494,2000,410,0.1648
2,495,2000,338,0.136
2,496,2000,312,0.1256
2,497,2000,346,0.1392
2,498,2000,302,0.1216
2,499,2000,368,0.148
2,500,2000,360,0.1448
2,501,2000,373,0.15
2,502,2000,282,0.1136
2,503,2000,346,0.1392
2,504,2000,389,0.1564
2,505,2000,322,0.1296
2,506,2000,366,0.1472
2,507,2000,358,0.144
2,508,2000,292,0.1176
2,509,2000,392,0.1576
2,510,2000,294,0.1184
2,511,2000,277,0.1116
2,512,2000,380,0.1528
2,513,2000,368,0.148
2,514,2000,371,0.1492
2,515,2000,414,0.1664
2,516,2000,374,0.1504
2,517,2000,368,0.148
2,518,2000,298,0.12
2,519,2000,372,0.1496
2,520,2000,399,0.1604
2,521,2000,421,0.1692
2,522,2000,391,0.1572
2,523,2000,363,0.146
2,524,2000,350,0.1408
2,525,2000,455,0.1828
2,526,2000,340,0.1368
2,527,2000,284,0.1144
2,528,2000,377,0.1516
2,529,2000,308,0.124
2,530,2000,295,0.1188
2,531,2000,318,0.128
2,532,2000,297,0.1196
2,533,2000,394,0.1584
2,534,2000,295,0.1188
2,535,2000,394,0.1584
2,536,2000,343,0.138
2,537,2000,299,0.1204
2,538,2000,388,0.156
2,539,2000,345,0.1388
2,540,2000,371,0.1492
2,541,2000,293,0.118
2,542,2000,318,0.128
2,543,2000,320,0.1288
2,544,2000,400,0.1608
2,545,2000,341,0.1372
2,546,2000,397,0.1596
2,547,2000,393,0.158
2,548,2000,386,0.1552
2,549,2000,441,0.1772
2,550,2000,410,0.1648
2,551,2000,384,0.1544
2,552,2000,374,0.1504
2,553,2000,380,0.1528
2,554,2000,309,0.1244
2,555,2000,313,0.126
2,556,2000,382,0.1536
2,557,2000,422,0.1696
2,558,2000,351,0.1412
2,559,2000,378,0.152
2,560,2000,413,0.166
2,561,2000,412,0.1656
2,562,2000,423,0.17
2,563,2000,410,0.1648
2,564,2000,418,0.168
2,565,2000,335,0.1348
2,566,2000,396,0.1592
2,567,2000,323,0.13
2,568,2000,394,0.1584
2,569,2000,348,0.14
2,570,2000,383,0.154
2,571,2000,360,0.1448
2,572,2000,367,0.1476
2,573,2000,386,0.1552
2,574,2000,414,0.1664
2,575,2000,375,0.1508
2,576,2000,344,0.1384
2,577,2000,388,0.156
2,578,2000,349,0.1404
2,579,2000,324,0.1304
2,580,2000,430,0.1728
2,581,2000,375,0.1508
2,582,2000,342,0.1376
2,583,2000,381,0.1532
2,584,2000,372,0.1496
2,585,2000,270,0.1088
2,586,2000,262,0.1056
2,587,2000,330,0.1328
2,588,2000,429,0.1724
2,589,2000,279,0.1124
2,590,2000,423,0.17
2,591,2000,325,0.1308
2,592,2000,327,0.1316
2,593,2000,411,0.1652
2,594,2000,398,0.16
2,595,2000,404,0.1624
2,596,2000,414,0.1664
2,597,2000,412,0.1656
2,598,2000,382,0.1536
2,599,2000,395,0.1588
2,600,2000,439,0.1764
2,601,2000,397,0.1596
2,602,2000,372,0.1496
2,603,2000,316,0.1272
2,604,2000,370,0.1488
2,605,2000,395,0.1588
2,606,2000,386,0.1552
2,607,2000,372,0.1496
2,608,2000,415,0.1668
2,609,2000,403,0.162
2,610,2000,371,0.1492
2,611,2000,367,0.1476
2,612,2000,384,0.1544
2,613,2000,405,0.1628
2,614,2000,375,0.1508
2,615,2000,315,0.1268
2,616,2000,369,0.1484
2,617,2000,372,0.1496
2,618,2000,413,0.166
2,619,2000,350,0.1408
2,620,2000,360,0.1448
2,621,2000,423,0.17
2,622,2000,415,0.1668
2,623,2000,416,0.1672
2,624,2000,358,0.144
2,625,2000,410,0.1648
2,626,2000,372,0.1496
2,627,2000,335,0.1348
2,628,2000,373,0.15
2,629,2000,332,0.1336
2,630,2000,397,0.1596
2,631,2000,361,0.1452
2,632,2000,389,0.1564
2,633,2000,465,0.1868
2,634,2000,483,0.194
2,635,2000,355,0.1428
2,636,2000,331,0.1332
2,637,2000,368,0.148
2,638,2000,447,0.1796
2,639,2000,398,0.16
2,640,2000,416,0.1672
2,641,2000,437,0.1756
2,642,2000,332,0.1336
2,643,2000,356,0.1432
2,644,2000,409,0.1644
2,645,2000,353,0.142
2,646,2000,328,0.132
2,647,2000,380,0.1528
2,648,2000,265,0.1068
2,649,2000,380,0.1528
2,650,2000,389,0.1564
2,651,2000,374,0.1504
2,652,2000,394,0.1584
2,653,2000,340,0.1368
2,654,2000,388,0.156
2,655,2000,420,0.1688
2,656,2000,370,0.1488
2,657,2000,413,0.166
2,658,2000,424,0.1704
2,659,2000,365,0.1468
2,660,2000,391,0.1572
2,661,2000,413,0.166
2,662,2000,443,0.178
2,663,2000,424,0.1704
2,664,2000,474,0.1904
2,665,2000,368,0.148
2,666,2000,359,0.1444
2,667,2000,410,0.1648
2,668,2000,393,0.158
2,669,2000,426,0.1712
2,670,2000,421,0.1692
2,671,2000,452,0.1816
2,672,2000,399,0.1604
2,673,2000,340,0.1368
2,674,2000,429,0.1724
2,675,2000,322,0.1296
2,676,2000,379,0.1524
2,677,2000,417,0.1676
2,678,2000,411,0.1652
2,679,2000,387,0.1556
2,680,2000,395,0.1588
2,681,2000,278,0.112
2,682,2000,342,0.1376
2,683,2000,235,0.0948
2,684,2000,294,0.1184
2,685,2000,265,0.1068
2,686,2000,394,0.1584
2,687,2000,304,0.1224
2,688,2000,388,0.156
2,689,2000,407,0.1636
2,690,2000,443,0.178
2,691,2000,387,0.1556
2,692,2000,347,0.1396
2,693,2000,392,0.1576
2,694,2000,359,0.1444
2,695,2000,402,0.1616
2,696,2000,417,0.1676
2,697,2000,367,0.1476
2,698,2000,331,0.1332
2,699,2000,430,0.1728
2,700,2000,370,0.1488
2,701,2000,370,0.1488
2,702,2000,415,0.1668
2,703,2000,397,0.1596
2,704,2000,320,0.1288
2,705,2000,376,0.1512
2,706,2000,426,0.1712
2,707,2000,442,0.1776
2,708,2000,413,0.166
2,709,2000,353,0.142
2,710,2000,374,0.1504
2,711,2000,367,0.1476
2,712,2000,375,0.1508
2,713,2000,414,0.1664
2,714,2000,433,0.174
2,715,2000,476,0.1912
2,716,2000,460,0.1848
2,717,2000,396,0.1592
2,718,2000,392,0.1576
2,719,2000,300,0.1208
2,720,2000,363,0.146
2,721,2000,387,0.1556
2,722,2000,433,0.174
2,723,2000,400,0.1608
2,724,2000,329,0.1324
2,725,2000,249,0.1004
2,726,2000,349,0.1404
2,727,2000,472,0.1896
2,728,2000,472,0.1896
2,729,2000,379,0.1524
2,730,2000,388,0.156
2,731,2000,488,0.196
2,732,2000,446,0.1792
2,733,2000,345,0.1388
2,734,2000,442,0.1776
2,735,2000,402,0.1616
2,736,2000,433,0.174
2,737,2000,451,0.1812
2,738,2000,429,0.1724
2,739,2000,469,0.1884
2,740,2000,444,0.1784
2,741,2000,364,0.1464
2,742,2000,383,0.154
2,743,2000,418,0.168
2,744,2000,397,0.1596
2,745,2000,316,0.1272
2,746,2000,426,0.1712
2,747,2000,381,0.1532
2,748,2000,438,0.176
2,749,2000,445,0.1788
2,750,2000,372,0.1496
2,751,2000,292,0.1176
2,752,2000,469,0.1884
2,753,2000,429,0.1724
2,754,2000,448,0.18
2,755,2000,421,0.1692
2,756,2000,421,0.1692
2,757,2000,405,0.1628
2,758,2000,343,0.138
2,759,2000,437,0.1756
2,760,2000,323,0.13
2,761,2000,416,0.1672
2,762,2000,474,0.1904
2,763,2000,403,0.162
2,764,2000,464,0.1864
2,765,2000,452,0.1816
2,766,2000,396,0.1592
2,767,2000,376,0.1512
2,768,2000,406,0.1632
2,769,2000,379,0.1524
2,770,2000,402,0.1616
2,771,2000,361,0.1452
2,772,2000,424,0.1704
2,773,2000,439,0.1764
2,774,2000,418,0.168
2,775,2000,354,0.1424
2,776,2000,427,0.1716
2,777,2000,315,0.1268
2,778,2000,397,0.1596
2,779,2000,345,0.1388
2,780,2000,349,0.1404
2,781,2000,295,0.1188
2,782,2000,246,0.0992
2,783,2000,267,0.1076
2,784,2000,241,0.0972
2,785,2000,289,0.1164
2,786,2000,313,0.126
2,787,2000,455,0.1828
2,788,2000,407,0.1636
2,789,2000,400,0.1608
2,790,2000,383,0.154
2,791,2000,389,0.1564
2,792,2000,424,0.1704
2,793,2000,387,0.1556
2,794,2000,379,0.1524
2,795,2000,438,0.176
2,796,2000,440,0.1768
2,797,2000,463,0.186
2,798,2000,442,0.1776
2,799,2000,370,0.1488
2,800,2000,427,0.1716
2,801,2000,418,0.168
2,802,2000,428,0.172
2,803,2000,398,0.16
2,804,2000,245,0.0988
2,805,2000,313,0.126
2,806,2000,372,0.1496
2,807,2000,455,0.1828
2,808,2000,357,0.1436
2,809,2000,471,0.1892
2,810,2000,430,0.1728
2,811,2000,485,0.1948
2,812,2000,442,0.1776
2,813,2000,461,0.1852
2,814,2000,448,0.18
2,815,2000,488,0.196
2,816,2000,415,0.1668
2,817,2000,460,0.1848
2,818,2000,391,0.1572
2,819,2000,380,0.1528
2,820,2000,421,0.1692
2,821,2000,369,0.1484
2,822,2000,437,0.1756
2,823,2000,400,0.1608
2,824,2000,466,0.1872
2,825,2000,390,0.1568
2,826,2000,378,0.152
2,827,2000,292,0.1176
2,828,2000,319,0.1284
2,829,2000,266,0.1072
2,830,2000,363,0.146
2,831,2000,412,0.1656
2,832,2000,370,0.1488
2,833,2000,427,0.1716
2,834,2000,416,0.1672
2,835,2000,397,0.1596
2,836,2000,398,0.16
2,837,2000,449,0.1804
2,838,2000,412,0.1656
2,839,2000,395,0.1588
2,840,2000,428,0.172
2,841,2000,221,0.0892
2,842,2000,359,0.1444
2,843,2000,300,0.1208
2,844,2000,446,0.1792
2,845,2000,453,0.182
2,846,2000,457,0.1836
2,847,2000,391,0.1572
2,848,2000,364,0.1464
2,849,2000,405,0.1628
2,850,2000,457,0.1836
2,851,2000,412,0.1656
2,852,2000,457,0.1836
2,853,2000,420,0.1688
2,854,2000,386,0.1552
2,855,2000,416,0.1672
2,856,2000,353,0.142
2,857,2000,421,0.1692
2,858,2000,411,0.1652
2,859,2000,412,0.1656
2,860,2000,459,0.1844
2,861,2000,417,0.1676
2,862,2000,480,0.1928
2,863,2000,447,0.1796
2,864,2000,401,0.1612
2,865,2000,367,0.1476
2,866,2000,386,0.1552
2,867,2000,421,0.1692
2,868,2000,408,0.164
2,869,2000,431,0.1732
2,870,2000,386,0.1552
2,871,2000,419,0.1684
2,872,2000,420,0.1688
2,873,2000,460,0.1848
2,874,2000,547,0.2196
2,875,2000,401,0.1612
2,876,2000,452,0.1816
2,877,2000,472,0.1896
2,878,2000,412,0.1656
2,879,2000,493,0.198
2,880,2000,483,0.194
2,881,2000,310,0.1248
2,882,2000,476,0.1912
2,883,2000,434,0.1744
2,884,2000,254,0.1024
2,885,2000,405,0.1628
2,886,2000,406,0.1632
2,887,2000,477,0.1916
2,888,2000,457,0.1836
2,889,2000,468,0.188
2,890,2000,381,0.1532
2,891,2000,405,0.1628
2,892,2000,267,0.1076
2,893,2000,448,0.18
2,894,2000,404,0.1624
2,895,2000,362,0.1456
2,896,2000,457,0.1836
2,897,2000,476,0.1912
2,898,2000,378,0.152
2,899,2000,384,0.1544
2,900,2000,396,0.1592
2,901,2000,393,0.158
2,902,2000,414,0.1664
2,903,2000,413,0.166
2,904,2000,497,0.1996
2,905,2000,365,0.1468
2,906,2000,409,0.1644
2,907,2000,390,0.1568
2,908,2000,456,0.1832
2,909,2000,445,0.1788
2,910,2000,426,0.1712
2,911,2000,341,0.1372
2,912,2000,387,0.1556
2,913,2000,391,0.1572
2,914,2000,349,0.1404
2,915,2000,412,0.1656
2,916,2000,472,0.1896
2,917,2000,388,0.156
2,918,2000,477,0.1916
2,919,2000,440,0.1768
2,920,2000,394,0.1584
2,921,2000,444,0.1784
2,922,2000,303,0.122
2,923,2000,401,0.1612
2,924,2000,448,0.18
2,925,2000,408,0.164
2,926,2000,412,0.1656
2,927,2000,408,0.164
2,928,2000,334,0.1344
2,929,2000,306,0.1232
2,930,2000,365,0.1468
2,931,2000,414,0.1664
2,932,2000,437,0.1756
2,933,2000,472,0.1896
2,934,2000,439,0.1764
2,935,2000,433,0.174
2,936,2000,463,0.186
2,937,2000,462,0.1856
2,938,2000,391,0.1572
2,939,2000,366,0.1472
2,940,2000,439,0.1764
2,941,2000,386,0.1552
2,942,2000,402,0.1616
2,943,2000,473,0.19
2,944,2000,372,0.1496
2,945,2000,401,0.1612
2,946,2000,436,0.1752
2,947,2000,462,0.1856
2,948,2000,382,0.1536
2,949,2000,457,0.1836
2,950,2000,493,0.198
2,951,2000,425,0.1708
2,952,2000,440,0.1768
2,953,2000,397,0.1596
2,954,2000,386,0.1552
2,955,2000,380,0.1528
2,956,2000,395,0.1588
2,957,2000,510,0.2048
2,958,2000,406,0.1632
2,959,2000,444,0.1784
2,960,2000,290,0.1168
2,961,2000,390,0.1568
2,962,2000,381,0.1532
2,963,2000,412,0.1656
2,964,2000,342,0.1376
2,965,2000,356,0.1432
2,966,2000,404,0.1624
2,967,2000,475,0.1908
2,968,2000,429,0.1724
2,969,2000,479,0.1924
2,970,2000,424,0.1704
2,971,2000,432,0.1736
2,972,2000,429,0.1724
2,973,2000,479,0.1924
2,974,2000,441,0.1772
2,975,2000,393,0.158
2,976,2000,450,0.1808
2,977,2000,408,0.164
2,978,2000,392,0.1576
2,979,2000,464,0.1864
2,980,2000,464,0.1864
2,981,2000,418,0.168
2,982,2000,455,0.1828
2,983,2000,433,0.174
2,984,2000,413,0.166
2,985,2000,369,0.1484
2,986,2000,359,0.1444
2,987,2000,299,0.1204
2,988,2000,294,0.1184
2,989,2000,256,0.1032
2,990,2000,380,0.1528
2,991,2000,463,0.186
2,992,2000,388,0.156
2,993,2000,435,0.1748
2,994,2000,456,0.1832
2,995,2000,402,0.1616
2,996,2000,454,0.1824
2,997,2000,447,0.1796
2,998,2000,475,0.1908
2,999,2000,506,0.2032
2,1000,2000,498,0.2
2,1001,2000,414,0.1664
2,1002,2000,464,0.1864
2,1003,2000,404,0.1624
2,1004,2000,421,0.1692
2,1005,2000,499,0.2004
2,1006,2000,485,0.1948
2,1007,2000,392,0.1576
