grid_height,grid_width,obs_radius,episode,coverage_time,total_reward,final_coverage
50,50,0,1,2500,134,0.0544
50,50,0,2,2500,196,0.0792
50,50,0,3,2500,240,0.0968
50,50,0,4,2500,209,0.0844
50,50,0,5,2500,168,0.068
50,50,0,6,2500,256,0.1032
50,50,0,7,2500,213,0.086
50,50,0,8,2500,195,0.0788
50,50,0,9,2500,277,0.1116
50,50,0,10,2500,215,0.0868
50,50,0,11,2500,207,0.0836
50,50,0,12,2500,216,0.0872
50,50,0,13,2500,144,0.0584
50,50,0,14,2500,251,0.1012
50,50,0,15,2500,195,0.0788
50,50,0,16,2500,238,0.096
50,50,0,17,2500,194,0.0784
50,50,0,18,2500,150,0.0608
50,50,0,19,2500,255,0.1028
50,50,0,20,2500,196,0.0792
50,50,0,21,2500,262,0.1056
50,50,0,22,2500,171,0.0692
50,50,0,23,2500,232,0.0936
50,50,0,24,2500,205,0.0828
50,50,0,25,2500,204,0.0824
50,50,0,26,2500,193,0.078
50,50,0,27,2500,242,0.0976
50,50,0,28,2500,243,0.098
50,50,0,29,2500,357,0.1436
50,50,0,30,2500,253,0.102
50,50,0,31,2500,186,0.0752
50,50,0,32,2500,377,0.1516
50,50,0,33,2500,237,0.0956
50,50,0,34,2500,262,0.1056
50,50,0,35,2500,283,0.114
50,50,0,36,2500,223,0.09
50,50,0,37,2500,274,0.1104
50,50,0,38,2500,248,0.1
50,50,0,39,2500,230,0.0928
50,50,0,40,2500,181,0.0732
50,50,0,41,2500,206,0.0832
50,50,0,42,2500,304,0.1224
50,50,0,43,2500,244,0.0984
50,50,0,44,2500,195,0.0788
50,50,0,45,2500,281,0.1132
50,50,0,46,2500,276,0.1112
50,50,0,47,2500,305,0.1228
50,50,0,48,2500,323,0.13
50,50,0,49,2500,238,0.096
50,50,0,50,2500,246,0.0992
50,50,0,51,2500,223,0.09
50,50,0,52,2500,292,0.1176
50,50,0,53,2500,265,0.1068
50,50,0,54,2500,207,0.0836
50,50,0,55,2500,256,0.1032
50,50,0,56,2500,220,0.0888
50,50,0,57,2500,262,0.1056
50,50,0,58,2500,307,0.1236
50,50,0,59,2500,299,0.1204
50,50,0,60,2500,235,0.0948
50,50,0,61,2500,266,0.1072
50,50,0,62,2500,286,0.1152
50,50,0,63,2500,264,0.1064
50,50,0,64,2500,258,0.104
50,50,0,65,2500,271,0.1092
50,50,0,66,2500,271,0.1092
50,50,0,67,2500,209,0.0844
50,50,0,68,2500,234,0.0944
50,50,0,69,2500,241,0.0972
50,50,0,70,2500,289,0.1164
50,50,0,71,2500,239,0.0964
50,50,0,72,2500,199,0.0804
50,50,0,73,2500,213,0.086
50,50,0,74,2500,226,0.0912
50,50,0,75,2500,236,0.0952
50,50,0,76,2500,257,0.1036
50,50,0,77,2500,259,0.1044
50,50,0,78,2500,266,0.1072
50,50,0,79,2500,259,0.1044
50,50,0,80,2500,237,0.0956
50,50,0,81,2500,277,0.1116
50,50,0,82,2500,349,0.1404
50,50,0,83,2500,234,0.0944
50,50,0,84,2500,219,0.0884
50,50,0,85,2500,271,0.1092
50,50,0,86,2500,304,0.1224
50,50,0,87,2500,297,0.1196
50,50,0,88,2500,299,0.1204
50,50,0,89,2500,233,0.094
50,50,0,90,2500,292,0.1176
50,50,0,91,2500,273,0.11
50,50,0,92,2500,308,0.124
50,50,0,93,2500,416,0.1672
50,50,0,94,2500,241,0.0972
50,50,0,95,2500,250,0.1008
50,50,0,96,2500,236,0.0952
50,50,0,97,2500,230,0.0928
50,50,0,98,2500,333,0.134
50,50,0,99,2500,230,0.0928
50,50,0,100,2500,279,0.1124
50,50,0,101,2500,344,0.1384
50,50,0,102,2500,301,0.1212
50,50,0,103,2500,283,0.114
50,50,0,104,2500,276,0.1112
50,50,0,105,2500,293,0.118
50,50,0,106,2500,293,0.118
50,50,0,107,2500,292,0.1176
50,50,0,108,2500,283,0.114
50,50,0,109,2500,256,0.1032
50,50,0,110,2500,302,0.1216
50,50,0,111,2500,277,0.1116
50,50,0,112,2500,319,0.1284
50,50,0,113,2500,296,0.1192
50,50,0,114,2500,252,0.1016
50,50,0,115,2500,305,0.1228
50,50,0,116,2500,327,0.1316
50,50,0,117,2500,271,0.1092
50,50,0,118,2500,248,0.1
50,50,0,119,2500,272,0.1096
50,50,0,120,2500,221,0.0892
50,50,0,121,2500,244,0.0984
50,50,0,122,2500,382,0.1536
50,50,0,123,2500,257,0.1036
50,50,0,124,2500,272,0.1096
50,50,0,125,2500,274,0.1104
50,50,0,126,2500,291,0.1172
50,50,0,127,2500,257,0.1036
50,50,0,128,2500,327,0.1316
50,50,0,129,2500,256,0.1032
50,50,0,130,2500,203,0.082
50,50,0,131,2500,271,0.1092
50,50,0,132,2500,287,0.1156
50,50,0,133,2500,297,0.1196
50,50,0,134,2500,314,0.1264
50,50,0,135,2500,331,0.1332
50,50,0,136,2500,263,0.106
50,50,0,137,2500,297,0.1196
50,50,0,138,2500,296,0.1192
50,50,0,139,2500,336,0.1352
50,50,0,140,2500,358,0.144
50,50,0,141,2500,293,0.118
50,50,0,142,2500,333,0.134
50,50,0,143,2500,283,0.114
50,50,0,144,2500,286,0.1152
50,50,0,145,2500,327,0.1316
50,50,0,146,2500,296,0.1192
50,50,0,147,2500,330,0.1328
50,50,0,148,2500,330,0.1328
50,50,0,149,2500,307,0.1236
50,50,0,150,2500,328,0.132
50,50,0,151,2500,261,0.1052
50,50,0,152,2500,309,0.1244
50,50,0,153,2500,313,0.126
50,50,0,154,2500,328,0.132
50,50,0,155,2500,296,0.1192
50,50,0,156,2500,389,0.1564
50,50,0,157,2500,374,0.1504
50,50,0,158,2500,297,0.1196
50,50,0,159,2500,310,0.1248
50,50,0,160,2500,334,0.1344
50,50,0,161,2500,310,0.1248
50,50,0,162,2500,335,0.1348
50,50,0,163,2500,373,0.15
50,50,0,164,2500,372,0.1496
50,50,0,165,2500,330,0.1328
50,50,0,166,2500,331,0.1332
50,50,0,167,2500,365,0.1468
50,50,0,168,2500,407,0.1636
50,50,0,169,2500,351,0.1412
50,50,0,170,2500,333,0.134
50,50,0,171,2500,396,0.1592
50,50,0,172,2500,314,0.1264
50,50,0,173,2500,359,0.1444
50,50,0,174,2500,343,0.138
50,50,0,175,2500,294,0.1184
50,50,0,176,2500,338,0.136
50,50,0,177,2500,300,0.1208
50,50,0,178,2500,331,0.1332
50,50,0,179,2500,371,0.1492
50,50,0,180,2500,405,0.1628
50,50,0,181,2500,415,0.1668
50,50,0,182,2500,288,0.116
50,50,0,183,2500,369,0.1484
50,50,0,184,2500,277,0.1116
50,50,0,185,2500,377,0.1516
50,50,0,186,2500,328,0.132
50,50,0,187,2500,332,0.1336
50,50,0,188,2500,322,0.1296
50,50,0,189,2500,317,0.1276
50,50,0,190,2500,309,0.1244
50,50,0,191,2500,343,0.138
50,50,0,192,2500,362,0.1456
50,50,0,193,2500,352,0.1416
50,50,0,194,2500,320,0.1288
50,50,0,195,2500,304,0.1224
50,50,0,196,2500,327,0.1316
50,50,0,197,2500,314,0.1264
50,50,0,198,2500,342,0.1376
50,50,0,199,2500,376,0.1512
50,50,0,200,2500,265,0.1068
50,50,0,201,2500,248,0.1
50,50,0,202,2500,378,0.152
50,50,0,203,2500,230,0.0928
50,50,0,204,2500,155,0.0628
50,50,0,205,2500,207,0.0836
50,50,0,206,2500,190,0.0768
50,50,0,207,2500,232,0.0936
50,50,0,208,2500,226,0.0912
50,50,0,209,2500,192,0.0776
50,50,0,210,2500,199,0.0804
50,50,0,211,2500,299,0.1204
50,50,0,212,2500,305,0.1228
50,50,0,213,2500,311,0.1252
50,50,0,214,2500,346,0.1392
50,50,0,215,2500,376,0.1512
50,50,0,216,2500,348,0.14
50,50,0,217,2500,361,0.1452
50,50,0,218,2500,314,0.1264
50,50,0,219,2500,317,0.1276
50,50,0,220,2500,310,0.1248
50,50,0,221,2500,348,0.14
50,50,0,222,2500,322,0.1296
50,50,0,223,2500,337,0.1356
50,50,0,224,2500,381,0.1532
