grid_height,grid_width,obs_radius,episode,coverage_time,total_reward,final_coverage
25,25,0,1,1250,60,0.0992
25,25,0,2,1250,90,0.1472
25,25,0,3,1250,76,0.1248
25,25,0,4,1250,87,0.1424
25,25,0,5,1250,88,0.144
25,25,0,6,1250,81,0.1328
25,25,0,7,1250,96,0.1568
25,25,0,8,1250,123,0.2
25,25,0,9,1250,96,0.1568
25,25,0,10,1250,88,0.144
25,25,0,11,1250,119,0.1936
25,25,0,12,1250,108,0.176
25,25,0,13,1250,76,0.1248
25,25,0,14,1250,97,0.1584
25,25,0,15,1250,131,0.2128
25,25,0,16,1250,116,0.1888
25,25,0,17,1250,104,0.1696
25,25,0,18,1250,97,0.1584
25,25,0,19,1250,102,0.1664
25,25,0,20,1250,113,0.184
25,25,0,21,1250,108,0.176
25,25,0,22,1250,91,0.1488
25,25,0,23,1250,89,0.1456
25,25,0,24,1250,125,0.2032
25,25,0,25,1250,130,0.2112
25,25,0,26,1250,124,0.2016
25,25,0,27,1250,94,0.1536
25,25,0,28,1250,104,0.1696
25,25,0,29,1250,112,0.1824
25,25,0,30,1250,126,0.2048
25,25,0,31,1250,87,0.1424
25,25,0,32,1250,122,0.1984
25,25,0,33,1250,136,0.2208
25,25,0,34,1250,113,0.184
25,25,0,35,1250,141,0.2288
25,25,0,36,1250,116,0.1888
25,25,0,37,1250,94,0.1536
25,25,0,38,1250,123,0.2
25,25,0,39,1250,123,0.2
25,25,0,40,1250,131,0.2128
25,25,0,41,1250,116,0.1888
25,25,0,42,1250,137,0.2224
25,25,0,43,1250,120,0.1952
25,25,0,44,1250,115,0.1872
25,25,0,45,1250,129,0.2096
25,25,0,46,1250,137,0.2224
25,25,0,47,1250,131,0.2128
25,25,0,48,1250,162,0.2624
25,25,0,49,1250,131,0.2128
25,25,0,50,1250,124,0.2016
25,25,0,51,1250,139,0.2256
25,25,0,52,1250,124,0.2016
25,25,0,53,1250,128,0.208
25,25,0,54,1250,126,0.2048
25,25,0,55,1250,110,0.1792
25,25,0,56,1250,140,0.2272
25,25,0,57,1250,143,0.232
25,25,0,58,1250,112,0.1824
25,25,0,59,1250,145,0.2352
25,25,0,60,1250,141,0.2288
25,25,0,61,1250,123,0.2
25,25,0,62,1250,134,0.2176
25,25,0,63,1250,124,0.2016
25,25,0,64,1250,160,0.2592
25,25,0,65,1250,163,0.264
25,25,0,66,1250,138,0.224
25,25,0,67,1250,129,0.2096
25,25,0,68,1250,153,0.248
25,25,0,69,1250,139,0.2256
25,25,0,70,1250,153,0.248
25,25,0,71,1250,149,0.2416
25,25,0,72,1250,128,0.208
25,25,0,73,1250,133,0.216
25,25,0,74,1250,162,0.2624
25,25,0,75,1250,137,0.2224
25,25,0,76,1250,161,0.2608
25,25,0,77,1250,121,0.1968
25,25,0,78,1250,126,0.2048
25,25,0,79,1250,137,0.2224
25,25,0,80,1250,145,0.2352
25,25,0,81,1250,163,0.264
25,25,0,82,1250,133,0.216
25,25,0,83,1250,164,0.2656
25,25,0,84,1250,117,0.1904
25,25,0,85,1250,141,0.2288
25,25,0,86,1250,136,0.2208
25,25,0,87,1250,143,0.232
25,25,0,88,1250,164,0.2656
25,25,0,89,1250,155,0.2512
25,25,0,90,1250,163,0.264
25,25,0,91,1250,135,0.2192
25,25,0,92,1250,148,0.24
25,25,0,93,1250,134,0.2176
25,25,0,94,1250,142,0.2304
25,25,0,95,1250,147,0.2384
25,25,0,96,1250,160,0.2592
25,25,0,97,1250,133,0.216
25,25,0,98,1250,164,0.2656
25,25,0,99,1250,141,0.2288
25,25,0,100,1250,122,0.1984
25,25,0,101,1250,139,0.2256
25,25,0,102,1250,126,0.2048
25,25,0,103,1250,127,0.2064
25,25,0,104,1250,133,0.216
25,25,0,105,1250,148,0.24
25,25,0,106,1250,180,0.2912
25,25,0,107,1250,115,0.1872
25,25,0,108,1250,157,0.2544
25,25,0,109,1250,164,0.2656
25,25,0,110,1250,165,0.2672
25,25,0,111,1250,168,0.272
25,25,0,112,1250,123,0.2
25,25,0,113,1250,156,0.2528
25,25,0,114,1250,152,0.2464
25,25,0,115,1250,167,0.2704
25,25,0,116,1250,152,0.2464
25,25,0,117,1250,150,0.2432
25,25,0,118,1250,130,0.2112
25,25,0,119,1250,168,0.272
25,25,0,120,1250,140,0.2272
25,25,0,121,1250,139,0.2256
25,25,0,122,1250,141,0.2288
25,25,0,123,1250,165,0.2672
25,25,0,124,1250,169,0.2736
25,25,0,125,1250,146,0.2368
25,25,0,126,1250,145,0.2352
25,25,0,127,1250,113,0.184
25,25,0,128,1250,156,0.2528
25,25,0,129,1250,135,0.2192
25,25,0,130,1250,170,0.2752
25,25,0,131,1250,151,0.2448
25,25,0,132,1250,145,0.2352
25,25,0,133,1250,160,0.2592
25,25,0,134,1250,164,0.2656
25,25,0,135,1250,146,0.2368
25,25,0,136,1250,131,0.2128
25,25,0,137,1250,146,0.2368
25,25,0,138,1250,153,0.248
25,25,0,139,1250,166,0.2688
25,25,0,140,1250,152,0.2464
25,25,0,141,1250,144,0.2336
25,25,0,142,1250,156,0.2528
25,25,0,143,1250,161,0.2608
25,25,0,144,1250,150,0.2432
25,25,0,145,1250,169,0.2736
25,25,0,146,1250,139,0.2256
25,25,0,147,1250,155,0.2512
25,25,0,148,1250,168,0.272
25,25,0,149,1250,146,0.2368
25,25,0,150,1250,169,0.2736
25,25,0,151,1250,165,0.2672
25,25,0,152,1250,156,0.2528
25,25,0,153,1250,155,0.2512
25,25,0,154,1250,136,0.2208
25,25,0,155,1250,167,0.2704
25,25,0,156,1250,156,0.2528
25,25,0,157,1250,150,0.2432
25,25,0,158,1250,163,0.264
25,25,0,159,1250,154,0.2496
25,25,0,160,1250,169,0.2736
25,25,0,161,1250,164,0.2656
25,25,0,162,1250,140,0.2272
25,25,0,163,1250,180,0.2912
25,25,0,164,1250,172,0.2784
25,25,0,165,1250,152,0.2464
25,25,0,166,1250,188,0.304
25,25,0,167,1250,147,0.2384
25,25,0,168,1250,159,0.2576
25,25,0,169,1250,158,0.256
25,25,0,170,1250,179,0.2896
25,25,0,171,1250,174,0.2816
25,25,0,172,1250,172,0.2784
25,25,0,173,1250,144,0.2336
25,25,0,174,1250,165,0.2672
25,25,0,175,1250,166,0.2688
25,25,0,176,1250,192,0.3104
25,25,0,177,1250,158,0.256
25,25,0,178,1250,156,0.2528
25,25,0,179,1250,168,0.272
25,25,0,180,1250,180,0.2912
25,25,0,181,1250,172,0.2784
25,25,0,182,1250,206,0.3328
25,25,0,183,1250,167,0.2704
25,25,0,184,1250,186,0.3008
25,25,0,185,1250,181,0.2928
25,25,0,186,1250,192,0.3104
25,25,0,187,1250,141,0.2288
25,25,0,188,1250,197,0.3184
25,25,0,189,1250,181,0.2928
25,25,0,190,1250,167,0.2704
25,25,0,191,1250,143,0.232
25,25,0,192,1250,163,0.264
25,25,0,193,1250,133,0.216
25,25,0,194,1250,185,0.2992
25,25,0,195,1250,200,0.3232
25,25,0,196,1250,200,0.3232
25,25,0,197,1250,177,0.2864
25,25,0,198,1250,187,0.3024
25,25,0,199,1250,181,0.2928
25,25,0,200,1250,158,0.256
25,25,0,201,1250,164,0.2656
25,25,0,202,1250,159,0.2576
25,25,0,203,1250,170,0.2752
25,25,0,204,1250,194,0.3136
25,25,0,205,1250,182,0.2944
25,25,0,206,1250,190,0.3072
25,25,0,207,1250,187,0.3024
25,25,0,208,1250,149,0.2416
25,25,0,209,1250,163,0.264
25,25,0,210,1250,170,0.2752
25,25,0,211,1250,157,0.2544
25,25,0,212,1250,197,0.3184
25,25,0,213,1250,158,0.256
25,25,0,214,1250,208,0.336
25,25,0,215,1250,198,0.32
25,25,0,216,1250,202,0.3264
25,25,0,217,1250,225,0.3632
25,25,0,218,1250,171,0.2768
25,25,0,219,1250,207,0.3344
25,25,0,220,1250,183,0.296
25,25,0,221,1250,163,0.264
25,25,0,222,1250,185,0.2992
25,25,0,223,1250,208,0.336
25,25,0,224,1250,182,0.2944
25,25,0,225,1250,185,0.2992
25,25,0,226,1250,201,0.3248
25,25,0,227,1250,215,0.3472
25,25,0,228,1250,176,0.2848
25,25,0,229,1250,180,0.2912
25,25,0,230,1250,173,0.28
25,25,0,231,1250,195,0.3152
25,25,0,232,1250,158,0.256
25,25,0,233,1250,165,0.2672
25,25,0,234,1250,187,0.3024
25,25,0,235,1250,195,0.3152
25,25,0,236,1250,176,0.2848
25,25,0,237,1250,174,0.2816
25,25,0,238,1250,168,0.272
25,25,0,239,1250,181,0.2928
25,25,0,240,1250,167,0.2704
25,25,0,241,1250,200,0.3232
25,25,0,242,1250,185,0.2992
25,25,0,243,1250,170,0.2752
25,25,0,244,1250,215,0.3472
25,25,0,245,1250,167,0.2704
