grid_height,grid_width,obs_radius,episode,coverage_time,total_reward,final_coverage
50,50,1,131,10000,607,0.2436
50,50,1,132,10000,709,0.2844
50,50,1,133,10000,564,0.2264
50,50,1,134,10000,662,0.2656
50,50,1,135,10000,647,0.2596
50,50,1,136,10000,639,0.2564
50,50,1,137,10000,760,0.3048
50,50,1,138,10000,565,0.2268
50,50,1,139,10000,581,0.2332
50,50,1,140,10000,610,0.2448
50,50,1,141,10000,639,0.2564
50,50,1,142,10000,655,0.2628
50,50,1,143,10000,579,0.2324
50,50,1,144,10000,621,0.2492
50,50,1,145,10000,772,0.3096
50,50,1,146,10000,614,0.2464
50,50,1,147,10000,767,0.3076
50,50,1,148,10000,645,0.2588
50,50,1,149,10000,624,0.2504
50,50,1,150,10000,632,0.2536
50,50,1,151,10000,697,0.2796
50,50,1,152,10000,654,0.2624
50,50,1,153,10000,757,0.3036
50,50,1,154,10000,582,0.2336
50,50,1,155,10000,667,0.2676
50,50,1,156,10000,608,0.244
50,50,1,157,10000,674,0.2704
50,50,1,158,10000,662,0.2656
50,50,1,159,10000,618,0.248
50,50,1,160,10000,593,0.238
50,50,1,161,10000,569,0.2284
50,50,1,162,10000,661,0.2652
50,50,1,163,10000,609,0.2444
50,50,1,164,10000,616,0.2472
50,50,1,165,10000,690,0.2768
50,50,1,166,10000,703,0.282
50,50,1,167,10000,615,0.2468
50,50,1,168,10000,598,0.24
50,50,1,169,10000,663,0.266
50,50,1,170,10000,628,0.252
50,50,1,171,10000,663,0.266
50,50,1,172,10000,732,0.2936
50,50,1,173,10000,646,0.2592
50,50,1,174,10000,670,0.2688
50,50,1,175,10000,668,0.268
50,50,1,176,10000,645,0.2588
50,50,1,177,10000,707,0.2836
50,50,1,178,10000,733,0.294
50,50,1,179,10000,662,0.2656
50,50,1,180,10000,670,0.2688
50,50,1,181,10000,617,0.2476
50,50,1,182,10000,556,0.2232
50,50,1,183,10000,639,0.2564
50,50,1,184,10000,723,0.29
50,50,1,185,10000,749,0.3004
50,50,1,186,10000,895,0.3588
50,50,1,187,10000,670,0.2688
50,50,1,188,10000,823,0.33
50,50,1,189,10000,703,0.282
50,50,1,190,10000,742,0.2976
50,50,1,191,10000,677,0.2716
50,50,1,192,10000,737,0.2956
50,50,1,193,10000,736,0.2952
50,50,1,194,10000,755,0.3028
50,50,1,195,10000,872,0.3496
50,50,1,196,10000,780,0.3128
50,50,1,197,10000,749,0.3004
50,50,1,198,10000,697,0.2796
50,50,1,199,10000,633,0.254
50,50,1,200,10000,685,0.2748
50,50,1,201,10000,749,0.3004
50,50,1,202,10000,707,0.2836
50,50,1,203,10000,789,0.3164
50,50,1,204,10000,849,0.3404
50,50,1,205,10000,670,0.2688
50,50,1,206,10000,707,0.2836
50,50,1,207,10000,726,0.2912
50,50,1,208,10000,748,0.3
50,50,1,209,10000,714,0.2864
50,50,1,210,10000,694,0.2784
50,50,1,211,10000,763,0.306
50,50,1,212,10000,775,0.3108
50,50,1,213,10000,769,0.3084
50,50,1,214,10000,808,0.324
50,50,1,215,10000,844,0.3384
50,50,1,216,10000,722,0.2896
50,50,1,217,10000,754,0.3024
50,50,1,218,10000,844,0.3384
50,50,1,219,10000,670,0.2688
50,50,1,220,10000,728,0.292
50,50,1,221,10000,789,0.3164
50,50,1,222,10000,829,0.3324
50,50,1,223,10000,740,0.2968
50,50,1,224,10000,810,0.3248
50,50,1,225,10000,684,0.2744
50,50,1,226,10000,845,0.3388
50,50,1,227,10000,656,0.2632
50,50,1,228,10000,795,0.3188
50,50,1,229,10000,684,0.2744
50,50,1,230,10000,835,0.3348
50,50,1,231,10000,831,0.3332
50,50,1,232,10000,809,0.3244
50,50,1,233,10000,826,0.3312
50,50,1,234,10000,728,0.292
50,50,1,235,10000,795,0.3188
50,50,1,236,10000,896,0.3592
50,50,1,237,10000,814,0.3264
50,50,1,238,10000,736,0.2952
50,50,1,239,10000,905,0.3628
50,50,1,240,10000,835,0.3348
50,50,1,241,10000,746,0.2992
50,50,1,242,10000,897,0.3596
50,50,1,243,10000,768,0.308
50,50,1,244,10000,804,0.3224
50,50,1,245,10000,790,0.3168
50,50,1,246,10000,745,0.2988
50,50,1,247,10000,811,0.3252
50,50,1,248,10000,841,0.3372
50,50,1,249,10000,754,0.3024
50,50,1,250,10000,823,0.33
50,50,1,251,10000,790,0.3168
50,50,1,252,10000,811,0.3252
50,50,1,253,10000,725,0.2908
50,50,1,254,10000,813,0.326
50,50,1,255,10000,834,0.3344
50,50,1,256,10000,746,0.2992
50,50,1,257,10000,816,0.3272
50,50,1,258,10000,850,0.3408
50,50,1,259,10000,841,0.3372
50,50,1,260,10000,847,0.3396
50,50,1,261,10000,930,0.3728
50,50,1,262,10000,902,0.3616
50,50,1,263,10000,857,0.3436
50,50,1,264,10000,838,0.336
50,50,1,265,10000,761,0.3052
50,50,1,266,10000,845,0.3388
50,50,1,267,10000,731,0.2932
50,50,1,268,10000,839,0.3364
50,50,1,269,10000,878,0.352
50,50,1,270,10000,852,0.3416
50,50,1,271,10000,802,0.3216
50,50,1,272,10000,873,0.35
50,50,1,273,10000,922,0.3696
50,50,1,274,10000,786,0.3152
50,50,1,275,10000,805,0.3228
50,50,1,276,10000,780,0.3128
50,50,1,277,10000,910,0.3648
50,50,1,278,10000,869,0.3484
50,50,1,279,10000,882,0.3536
50,50,1,280,10000,859,0.3444
50,50,1,281,10000,810,0.3248
50,50,1,282,10000,872,0.3496
50,50,1,283,10000,825,0.3308
50,50,1,284,10000,763,0.306
50,50,1,285,10000,752,0.3016
50,50,1,286,10000,800,0.3208
50,50,1,287,10000,890,0.3568
50,50,1,288,10000,878,0.352
50,50,1,289,10000,759,0.3044
50,50,1,290,10000,859,0.3444
50,50,1,291,10000,900,0.3608
50,50,1,292,10000,867,0.3476
50,50,1,293,10000,892,0.3576
50,50,1,294,10000,860,0.3448
50,50,1,295,10000,846,0.3392
50,50,1,296,10000,800,0.3208
50,50,1,297,10000,881,0.3532
50,50,1,298,10000,934,0.3744
50,50,1,299,10000,840,0.3368
50,50,1,300,10000,825,0.3308
50,50,1,301,10000,889,0.3564
50,50,1,302,10000,879,0.3524
50,50,1,303,10000,638,0.256
50,50,1,304,10000,876,0.3512
50,50,1,305,10000,944,0.3784
50,50,1,306,10000,838,0.336
50,50,1,307,10000,837,0.3356
50,50,1,308,10000,853,0.342
50,50,1,309,10000,772,0.3096
50,50,1,310,10000,782,0.3136
50,50,1,311,10000,869,0.3484
50,50,1,312,10000,943,0.378
50,50,1,313,10000,792,0.3176
50,50,1,314,10000,888,0.356
50,50,1,315,10000,855,0.3428
50,50,1,316,10000,916,0.3672
50,50,1,317,10000,875,0.3508
50,50,1,318,10000,874,0.3504
50,50,1,319,10000,908,0.364
50,50,1,320,10000,881,0.3532
50,50,1,321,10000,920,0.3688
50,50,1,322,10000,772,0.3096
50,50,1,323,10000,858,0.344
50,50,1,324,10000,899,0.3604
50,50,1,325,10000,909,0.3644
50,50,1,326,10000,920,0.3688
50,50,1,327,10000,862,0.3456
50,50,1,328,10000,838,0.336
50,50,1,329,10000,716,0.2872
50,50,1,330,10000,832,0.3336
50,50,1,331,10000,908,0.364
50,50,1,332,10000,895,0.3588
50,50,1,333,10000,911,0.3652
50,50,1,334,10000,896,0.3592
50,50,1,335,10000,869,0.3484
50,50,1,336,10000,865,0.3468
50,50,1,337,10000,857,0.3436
50,50,1,338,10000,762,0.3056
50,50,1,339,10000,912,0.3656
50,50,1,340,10000,898,0.36
50,50,1,341,10000,956,0.3832
50,50,1,342,10000,871,0.3492
50,50,1,343,10000,944,0.3784
50,50,1,344,10000,906,0.3632
50,50,1,345,10000,881,0.3532
50,50,1,346,10000,865,0.3468
50,50,1,347,10000,976,0.3912
50,50,1,348,10000,884,0.3544
50,50,1,349,10000,857,0.3436
50,50,1,350,10000,917,0.3676
50,50,1,351,10000,908,0.364
50,50,1,352,10000,827,0.3316
50,50,1,353,10000,799,0.3204
50,50,1,354,10000,943,0.378
50,50,1,355,10000,898,0.36
50,50,1,356,10000,941,0.3772
50,50,1,357,10000,932,0.3736
50,50,1,358,10000,884,0.3544
50,50,1,359,10000,897,0.3596
50,50,1,360,10000,930,0.3728
50,50,1,361,10000,880,0.3528
50,50,1,362,10000,936,0.3752
50,50,1,363,10000,884,0.3544
50,50,1,364,10000,896,0.3592
50,50,1,365,10000,910,0.3648
50,50,1,366,10000,903,0.362
50,50,1,367,10000,786,0.3152
50,50,1,368,10000,645,0.2588
50,50,1,369,10000,699,0.2804
50,50,1,370,10000,644,0.2584
50,50,1,371,10000,596,0.2392
50,50,1,372,10000,630,0.2528
50,50,1,373,10000,685,0.2748
50,50,1,374,10000,676,0.2712
50,50,1,375,10000,694,0.2784
50,50,1,376,10000,671,0.2692
50,50,1,377,10000,774,0.3104
50,50,1,378,10000,736,0.2952
50,50,1,379,10000,710,0.2848
50,50,1,380,10000,743,0.298
50,50,1,381,10000,741,0.2972
50,50,1,382,10000,759,0.3044
50,50,1,383,10000,760,0.3048
50,50,1,384,10000,696,0.2792
50,50,1,385,10000,790,0.3168
50,50,1,386,10000,759,0.3044
50,50,1,387,10000,760,0.3048
50,50,1,388,10000,791,0.3172
50,50,1,389,10000,810,0.3248
50,50,1,390,10000,771,0.3092
50,50,1,391,10000,792,0.3176
50,50,1,392,10000,746,0.2992
50,50,1,393,10000,767,0.3076
50,50,1,394,10000,745,0.2988
50,50,1,395,10000,760,0.3048
50,50,1,396,10000,736,0.2952
50,50,1,397,10000,719,0.2884
50,50,1,398,10000,763,0.306
50,50,1,399,10000,720,0.2888
50,50,1,400,10000,770,0.3088
50,50,1,401,10000,802,0.3216
50,50,1,402,10000,796,0.3192
50,50,1,403,10000,794,0.3184
50,50,1,404,10000,868,0.348
50,50,1,405,10000,768,0.308
50,50,1,406,10000,746,0.2992
50,50,1,407,10000,759,0.3044
50,50,1,408,10000,802,0.3216
50,50,1,409,10000,750,0.3008
50,50,1,410,10000,770,0.3088
50,50,1,411,10000,794,0.3184
50,50,1,412,10000,807,0.3236
50,50,1,413,10000,856,0.3432
50,50,1,414,10000,836,0.3352
50,50,1,415,10000,787,0.3156
50,50,1,416,10000,853,0.342
50,50,1,417,10000,864,0.3464
50,50,1,418,10000,811,0.3252
50,50,1,419,10000,779,0.3124
50,50,1,420,10000,774,0.3104
50,50,1,421,10000,701,0.2812
50,50,1,422,10000,780,0.3128
50,50,1,423,10000,832,0.3336
50,50,1,424,10000,847,0.3396
50,50,1,425,10000,792,0.3176
50,50,1,426,10000,846,0.3392
50,50,1,427,10000,844,0.3384
50,50,1,428,10000,864,0.3464
50,50,1,429,10000,906,0.3632
50,50,1,430,10000,825,0.3308
50,50,1,431,10000,859,0.3444
50,50,1,432,10000,866,0.3472
50,50,1,433,10000,869,0.3484
50,50,1,434,10000,872,0.3496
50,50,1,435,10000,833,0.334
50,50,1,436,10000,881,0.3532
50,50,1,437,10000,837,0.3356
50,50,1,438,10000,874,0.3504
50,50,1,439,10000,818,0.328
50,50,1,440,10000,869,0.3484
50,50,1,441,10000,874,0.3504
50,50,1,442,10000,843,0.338
50,50,1,443,10000,956,0.3832
50,50,1,444,10000,908,0.364
50,50,1,445,10000,859,0.3444
50,50,1,446,10000,928,0.372
50,50,1,447,10000,882,0.3536
50,50,1,448,10000,909,0.3644
50,50,1,449,10000,857,0.3436
50,50,1,450,10000,919,0.3684
50,50,1,451,10000,952,0.3816
50,50,1,452,10000,891,0.3572
50,50,1,453,10000,895,0.3588
50,50,1,454,10000,850,0.3408
50,50,1,455,10000,886,0.3552
50,50,1,456,10000,870,0.3488
50,50,1,457,10000,956,0.3832
50,50,1,458,10000,924,0.3704
50,50,1,459,10000,904,0.3624
50,50,1,460,10000,877,0.3516
50,50,1,461,10000,959,0.3844
50,50,1,462,10000,878,0.352
50,50,1,463,10000,887,0.3556
50,50,1,464,10000,932,0.3736
50,50,1,465,10000,831,0.3332
50,50,1,466,10000,926,0.3712
50,50,1,467,10000,883,0.354
50,50,1,468,10000,851,0.3412
50,50,1,469,10000,895,0.3588
50,50,1,470,10000,856,0.3432
50,50,1,471,10000,903,0.362
50,50,1,472,10000,933,0.374
50,50,1,473,10000,863,0.346
50,50,1,474,10000,730,0.2928
50,50,1,475,10000,569,0.2284
50,50,1,476,10000,808,0.324
50,50,1,477,10000,897,0.3596
50,50,1,478,10000,855,0.3428
50,50,1,479,10000,950,0.3808
50,50,1,480,10000,935,0.3748
50,50,1,481,10000,993,0.398
50,50,1,482,10000,923,0.37
50,50,1,483,10000,843,0.338
50,50,1,484,10000,896,0.3592
50,50,1,485,10000,986,0.3952
50,50,1,486,10000,854,0.3424
50,50,1,487,10000,832,0.3336
50,50,1,488,10000,893,0.358
50,50,1,489,10000,805,0.3228
50,50,1,490,10000,894,0.3584
50,50,1,491,10000,868,0.348
50,50,1,492,10000,873,0.35
50,50,1,493,10000,968,0.388
50,50,1,494,10000,848,0.34
50,50,1,495,10000,872,0.3496
50,50,1,496,10000,818,0.328
50,50,1,497,10000,914,0.3664
50,50,1,498,10000,952,0.3816
50,50,1,499,10000,986,0.3952
50,50,1,500,10000,914,0.3664
50,50,1,501,10000,972,0.3896
50,50,1,502,10000,1018,0.408
50,50,1,503,10000,996,0.3992
50,50,1,504,10000,897,0.3596
50,50,1,505,10000,961,0.3852
50,50,1,506,10000,851,0.3412
50,50,1,507,10000,847,0.3396
50,50,1,508,10000,877,0.3516
50,50,1,509,10000,973,0.39
50,50,1,510,10000,992,0.3976
50,50,1,511,10000,968,0.388
50,50,1,512,10000,857,0.3436
50,50,1,513,10000,946,0.3792
50,50,1,514,10000,945,0.3788
50,50,1,515,10000,902,0.3616
50,50,1,516,10000,834,0.3344
50,50,1,517,10000,872,0.3496
50,50,1,518,10000,873,0.35
50,50,1,519,10000,870,0.3488
50,50,1,520,10000,957,0.3836
50,50,1,521,10000,899,0.3604
50,50,1,522,10000,921,0.3692
50,50,1,523,10000,921,0.3692
50,50,1,524,10000,954,0.3824
50,50,1,525,10000,915,0.3668
50,50,1,526,10000,996,0.3992
50,50,1,527,10000,879,0.3524
50,50,1,528,10000,940,0.3768
50,50,1,529,10000,958,0.384
50,50,1,530,10000,961,0.3852
50,50,1,531,10000,977,0.3916
50,50,1,532,10000,1019,0.4084
50,50,1,533,10000,1001,0.4012
50,50,1,534,10000,969,0.3884
50,50,1,535,10000,857,0.3436
50,50,1,536,10000,891,0.3572
50,50,1,537,10000,995,0.3988
50,50,1,538,10000,950,0.3808
50,50,1,539,10000,930,0.3728
50,50,1,540,10000,921,0.3692
50,50,1,541,10000,925,0.3708
50,50,1,542,10000,913,0.366
50,50,1,543,10000,933,0.374
50,50,1,544,10000,857,0.3436
50,50,1,545,10000,1016,0.4072
50,50,1,546,10000,943,0.378
50,50,1,547,10000,1031,0.4132
50,50,1,548,10000,989,0.3964
50,50,1,549,10000,923,0.37
50,50,1,550,10000,913,0.366
50,50,1,551,10000,962,0.3856
50,50,1,552,10000,978,0.392
50,50,1,553,10000,974,0.3904
50,50,1,554,10000,877,0.3516
50,50,1,555,10000,916,0.3672
50,50,1,556,10000,945,0.3788
50,50,1,557,10000,871,0.3492
50,50,1,558,10000,928,0.372
50,50,1,559,10000,883,0.354
50,50,1,560,10000,906,0.3632
50,50,1,561,10000,894,0.3584
50,50,1,562,10000,799,0.3204
50,50,1,563,10000,937,0.3756
50,50,1,564,10000,855,0.3428
50,50,1,565,10000,951,0.3812
50,50,1,566,10000,923,0.37
50,50,1,567,10000,959,0.3844
50,50,1,568,10000,1056,0.4232
50,50,1,569,10000,899,0.3604
50,50,1,570,10000,1031,0.4132
50,50,1,571,10000,886,0.3552
50,50,1,572,10000,1003,0.402
50,50,1,573,10000,848,0.34
50,50,1,574,10000,935,0.3748
50,50,1,575,10000,946,0.3792
50,50,1,576,10000,1035,0.4148
50,50,1,577,10000,903,0.362
50,50,1,578,10000,835,0.3348
50,50,1,579,10000,867,0.3476
50,50,1,580,10000,1046,0.4192
50,50,1,581,10000,864,0.3464
50,50,1,582,10000,918,0.368
50,50,1,583,10000,893,0.358
50,50,1,584,10000,801,0.3212
50,50,1,585,10000,956,0.3832
50,50,1,586,10000,1062,0.4256
50,50,1,587,10000,987,0.3956
50,50,1,588,10000,940,0.3768
50,50,1,589,10000,1028,0.412
50,50,1,590,10000,991,0.3972
50,50,1,591,10000,1018,0.408
50,50,1,592,10000,941,0.3772
50,50,1,593,10000,917,0.3676
50,50,1,594,10000,888,0.356
50,50,1,595,10000,895,0.3588
50,50,1,596,10000,903,0.362
50,50,1,597,10000,905,0.3628
50,50,1,598,10000,971,0.3892
50,50,1,599,10000,984,0.3944
50,50,1,600,10000,845,0.3388
50,50,1,601,10000,755,0.3028
50,50,1,602,10000,949,0.3804
50,50,1,603,10000,865,0.3468
50,50,1,604,10000,1000,0.4008
50,50,1,605,10000,814,0.3264
50,50,1,606,10000,830,0.3328
50,50,1,607,10000,873,0.35
50,50,1,608,10000,970,0.3888
50,50,1,609,10000,963,0.386
50,50,1,610,10000,832,0.3336
50,50,1,611,10000,995,0.3988
50,50,1,612,10000,665,0.2668
50,50,1,613,10000,845,0.3388
50,50,1,614,10000,1038,0.416
50,50,1,615,10000,1010,0.4048
50,50,1,616,10000,990,0.3968
50,50,1,617,10000,728,0.292
50,50,1,618,10000,993,0.398
50,50,1,619,10000,1019,0.4084
50,50,1,620,10000,1031,0.4132
50,50,1,621,10000,983,0.394
50,50,1,622,10000,905,0.3628
50,50,1,623,10000,1005,0.4028
50,50,1,624,10000,1078,0.432
50,50,1,625,10000,1137,0.4556
50,50,1,626,10000,1130,0.4528
50,50,1,627,10000,902,0.3616
50,50,1,628,10000,980,0.3928
50,50,1,629,10000,953,0.382
50,50,1,630,10000,925,0.3708
50,50,1,631,10000,1066,0.4272
50,50,1,632,10000,974,0.3904
50,50,1,633,10000,1055,0.4228
50,50,1,634,10000,1080,0.4328
50,50,1,635,10000,874,0.3504
50,50,1,636,10000,842,0.3376
50,50,1,637,10000,813,0.326
50,50,1,638,10000,754,0.3024
50,50,1,639,10000,889,0.3564
50,50,1,640,10000,1090,0.4368
50,50,1,641,10000,1062,0.4256
50,50,1,642,10000,1018,0.408
50,50,1,643,10000,1053,0.422
50,50,1,644,10000,956,0.3832
50,50,1,645,10000,1010,0.4048
50,50,1,646,10000,758,0.304
50,50,1,647,10000,955,0.3828
50,50,1,648,10000,1002,0.4016
50,50,1,649,10000,832,0.3336
50,50,1,650,10000,1074,0.4304
50,50,1,651,10000,1075,0.4308
50,50,1,652,10000,873,0.35
50,50,1,653,10000,1102,0.4416
50,50,1,654,10000,779,0.3124
50,50,1,655,10000,925,0.3708
50,50,1,656,10000,1027,0.4116
50,50,1,657,10000,835,0.3348
50,50,1,658,10000,971,0.3892
50,50,1,659,10000,965,0.3868
50,50,1,660,10000,1111,0.4452
50,50,1,661,10000,1046,0.4192
50,50,1,662,10000,892,0.3576
50,50,1,663,10000,1043,0.418
50,50,1,664,10000,1103,0.442
50,50,1,665,10000,1043,0.418
50,50,1,666,10000,985,0.3948
50,50,1,667,10000,887,0.3556
50,50,1,668,10000,1087,0.4356
50,50,1,669,10000,1126,0.4512
50,50,1,670,10000,1096,0.4392
50,50,1,671,10000,1003,0.402
50,50,1,672,10000,1111,0.4452
50,50,1,673,10000,1074,0.4304
50,50,1,674,10000,1037,0.4156
50,50,1,675,10000,1002,0.4016
50,50,1,676,10000,744,0.2984
50,50,1,677,10000,986,0.3952
50,50,1,678,10000,1020,0.4088
50,50,1,679,10000,1091,0.4372
50,50,1,680,10000,1071,0.4292
50,50,1,681,10000,1073,0.43
50,50,1,682,10000,857,0.3436
50,50,1,683,10000,789,0.3164
50,50,1,684,10000,964,0.3864
50,50,1,685,10000,900,0.3608
50,50,1,686,10000,994,0.3984
50,50,1,687,10000,995,0.3988
50,50,1,688,10000,904,0.3624
50,50,1,689,10000,978,0.392
50,50,1,690,10000,959,0.3844
50,50,1,691,10000,940,0.3768
50,50,1,692,10000,1046,0.4192
50,50,1,693,10000,945,0.3788
50,50,1,694,10000,926,0.3712
50,50,1,695,10000,894,0.3584
50,50,1,696,10000,1052,0.4216
50,50,1,697,10000,987,0.3956
50,50,1,698,10000,1050,0.4208
50,50,1,699,10000,859,0.3444
50,50,1,700,10000,1027,0.4116
50,50,1,701,10000,882,0.3536
50,50,1,702,10000,946,0.3792
50,50,1,703,10000,997,0.3996
50,50,1,704,10000,1044,0.4184
50,50,1,705,10000,1045,0.4188
50,50,1,706,10000,1056,0.4232
50,50,1,707,10000,1076,0.4312
50,50,1,708,10000,1008,0.404
50,50,1,709,10000,1060,0.4248
50,50,1,710,10000,969,0.3884
50,50,1,711,10000,873,0.35
50,50,1,712,10000,846,0.3392
50,50,1,713,10000,852,0.3416
50,50,1,714,10000,987,0.3956
50,50,1,715,10000,952,0.3816
50,50,1,716,10000,1019,0.4084
50,50,1,717,10000,1080,0.4328
50,50,1,718,10000,1056,0.4232
50,50,1,719,10000,815,0.3268
50,50,1,720,10000,1080,0.4328
50,50,1,721,10000,1068,0.428
50,50,1,722,10000,1016,0.4072
50,50,1,723,10000,935,0.3748
50,50,1,724,10000,774,0.3104
50,50,1,725,10000,1202,0.4816
50,50,1,726,10000,963,0.386
50,50,1,727,10000,995,0.3988
50,50,1,728,10000,945,0.3788
50,50,1,729,10000,1104,0.4424
50,50,1,730,10000,1081,0.4332
50,50,1,731,10000,1150,0.4608
50,50,1,732,10000,987,0.3956
50,50,1,733,10000,933,0.374
50,50,1,734,10000,941,0.3772
50,50,1,735,10000,1061,0.4252
50,50,1,736,10000,1020,0.4088
50,50,1,737,10000,1043,0.418
50,50,1,738,10000,1093,0.438
50,50,1,739,10000,1117,0.4476
50,50,1,740,10000,1131,0.4532
50,50,1,741,10000,1020,0.4088
50,50,1,742,10000,1038,0.416
50,50,1,743,10000,1019,0.4084
50,50,1,744,10000,1101,0.4412
50,50,1,745,10000,755,0.3028
50,50,1,746,10000,997,0.3996
50,50,1,747,10000,978,0.392
50,50,1,748,10000,1002,0.4016
50,50,1,749,10000,1063,0.426
50,50,1,750,10000,1034,0.4144
50,50,1,751,10000,998,0.4
50,50,1,752,10000,763,0.306
50,50,1,753,10000,875,0.3508
50,50,1,754,10000,907,0.3636
50,50,1,755,10000,932,0.3736
50,50,1,756,10000,1055,0.4228
50,50,1,757,10000,1062,0.4256
50,50,1,758,10000,1082,0.4336
50,50,1,759,10000,934,0.3744
50,50,1,760,10000,1012,0.4056
50,50,1,761,10000,996,0.3992
50,50,1,762,10000,883,0.354
50,50,1,763,10000,1120,0.4488
50,50,1,764,10000,1026,0.4112
50,50,1,765,10000,1193,0.478
50,50,1,766,10000,1013,0.406
50,50,1,767,10000,1138,0.456
50,50,1,768,10000,861,0.3452
50,50,1,769,10000,955,0.3828
50,50,1,770,10000,1131,0.4532
50,50,1,771,10000,1165,0.4668
50,50,1,772,10000,1145,0.4588
50,50,1,773,10000,1000,0.4008
50,50,1,774,10000,1031,0.4132
50,50,1,775,10000,1252,0.5016
50,50,1,776,10000,921,0.3692
