grid_height,grid_width,obs_radius,episode,coverage_time,total_reward,final_coverage
25,25,0,1,2500,153,0.248
25,25,0,2,2500,168,0.272
25,25,0,3,2500,138,0.224
25,25,0,4,2500,174,0.2816
25,25,0,5,2500,160,0.2592
25,25,0,6,2500,152,0.2464
25,25,0,7,2500,161,0.2608
25,25,0,8,2500,174,0.2816
25,25,0,9,2500,169,0.2736
25,25,0,10,2500,170,0.2752
25,25,0,11,2500,202,0.3264
25,25,0,12,2500,172,0.2784
25,25,0,13,2500,174,0.2816
25,25,0,14,2500,165,0.2672
25,25,0,15,2500,170,0.2752
25,25,0,16,2500,162,0.2624
25,25,0,17,2500,193,0.312
25,25,0,18,2500,168,0.272
25,25,0,19,2500,195,0.3152
25,25,0,20,2500,183,0.296
25,25,0,21,2500,174,0.2816
25,25,0,22,2500,163,0.264
25,25,0,23,2500,205,0.3312
25,25,0,24,2500,210,0.3392
25,25,0,25,2500,223,0.36
25,25,0,26,2500,190,0.3072
25,25,0,27,2500,206,0.3328
25,25,0,28,2500,199,0.3216
25,25,0,29,2500,203,0.328
25,25,0,30,2500,210,0.3392
25,25,0,31,2500,180,0.2912
25,25,0,32,2500,212,0.3424
25,25,0,33,2500,209,0.3376
25,25,0,34,2500,219,0.3536
25,25,0,35,2500,200,0.3232
25,25,0,36,2500,187,0.3024
25,25,0,37,2500,186,0.3008
25,25,0,38,2500,217,0.3504
25,25,0,39,2500,197,0.3184
25,25,0,40,2500,207,0.3344
25,25,0,41,2500,203,0.328
25,25,0,42,2500,232,0.3744
25,25,0,43,2500,209,0.3376
25,25,0,44,2500,201,0.3248
25,25,0,45,2500,173,0.28
25,25,0,46,2500,208,0.336
25,25,0,47,2500,185,0.2992
25,25,0,48,2500,180,0.2912
25,25,0,49,2500,206,0.3328
25,25,0,50,2500,201,0.3248
25,25,0,51,2500,194,0.3136
25,25,0,52,2500,187,0.3024
25,25,0,53,2500,212,0.3424
25,25,0,54,2500,226,0.3648
25,25,0,55,2500,180,0.2912
25,25,0,56,2500,192,0.3104
25,25,0,57,2500,196,0.3168
25,25,0,58,2500,218,0.352
25,25,0,59,2500,226,0.3648
25,25,0,60,2500,196,0.3168
25,25,0,61,2500,219,0.3536
25,25,0,62,2500,189,0.3056
25,25,0,63,2500,211,0.3408
25,25,0,64,2500,204,0.3296
25,25,0,65,2500,218,0.352
25,25,0,66,2500,213,0.344
25,25,0,67,2500,195,0.3152
25,25,0,68,2500,221,0.3568
25,25,0,69,2500,206,0.3328
25,25,0,70,2500,222,0.3584
25,25,0,71,2500,205,0.3312
25,25,0,72,2500,226,0.3648
25,25,0,73,2500,216,0.3488
25,25,0,74,2500,185,0.2992
25,25,0,75,2500,252,0.4064
25,25,0,76,2500,218,0.352
25,25,0,77,2500,251,0.4048
25,25,0,78,2500,229,0.3696
25,25,0,79,2500,243,0.392
25,25,0,80,2500,240,0.3872
25,25,0,81,2500,243,0.392
25,25,0,82,2500,238,0.384
25,25,0,83,2500,231,0.3728
25,25,0,84,2500,225,0.3632
25,25,0,85,2500,218,0.352
25,25,0,86,2500,224,0.3616
25,25,0,87,2500,211,0.3408
25,25,0,88,2500,217,0.3504
25,25,0,89,2500,236,0.3808
25,25,0,90,2500,207,0.3344
25,25,0,91,2500,231,0.3728
25,25,0,92,2500,257,0.4144
25,25,0,93,2500,223,0.36
25,25,0,94,2500,211,0.3408
25,25,0,95,2500,218,0.352
25,25,0,96,2500,216,0.3488
25,25,0,97,2500,213,0.344
25,25,0,98,2500,214,0.3456
25,25,0,99,2500,223,0.36
25,25,0,100,2500,215,0.3472
25,25,0,101,2500,224,0.3616
25,25,0,102,2500,207,0.3344
25,25,0,103,2500,205,0.3312
25,25,0,104,2500,225,0.3632
25,25,0,105,2500,225,0.3632
25,25,0,106,2500,257,0.4144
25,25,0,107,2500,230,0.3712
25,25,0,108,2500,248,0.4
25,25,0,109,2500,240,0.3872
25,25,0,110,2500,217,0.3504
25,25,0,111,2500,225,0.3632
25,25,0,112,2500,239,0.3856
25,25,0,113,2500,228,0.368
25,25,0,114,2500,246,0.3968
25,25,0,115,2500,212,0.3424
25,25,0,116,2500,240,0.3872
25,25,0,117,2500,233,0.376
25,25,0,118,2500,243,0.392
25,25,0,119,2500,248,0.4
25,25,0,120,2500,237,0.3824
25,25,0,121,2500,223,0.36
25,25,0,122,2500,223,0.36
25,25,0,123,2500,231,0.3728
25,25,0,124,2500,242,0.3904
25,25,0,125,2500,237,0.3824
25,25,0,126,2500,196,0.3168
25,25,0,127,2500,208,0.336
25,25,0,128,2500,229,0.3696
25,25,0,129,2500,257,0.4144
25,25,0,130,2500,209,0.3376
25,25,0,131,2500,253,0.408
25,25,0,132,2500,200,0.3232
25,25,0,133,2500,254,0.4096
25,25,0,134,2500,238,0.384
25,25,0,135,2500,250,0.4032
25,25,0,136,2500,257,0.4144
25,25,0,137,2500,235,0.3792
25,25,0,138,2500,257,0.4144
25,25,0,139,2500,227,0.3664
25,25,0,140,2500,236,0.3808
25,25,0,141,2500,269,0.4336
25,25,0,142,2500,270,0.4352
25,25,0,143,2500,259,0.4176
25,25,0,144,2500,247,0.3984
25,25,0,145,2500,238,0.384
25,25,0,146,2500,215,0.3472
25,25,0,147,2500,264,0.4256
25,25,0,148,2500,254,0.4096
25,25,0,149,2500,266,0.4288
25,25,0,150,2500,273,0.44
25,25,0,151,2500,239,0.3856
25,25,0,152,2500,263,0.424
25,25,0,153,2500,241,0.3888
25,25,0,154,2500,232,0.3744
25,25,0,155,2500,228,0.368
25,25,0,156,2500,216,0.3488
25,25,0,157,2500,238,0.384
25,25,0,158,2500,261,0.4208
25,25,0,159,2500,238,0.384
