grid_height,grid_width,obs_radius,episode,coverage_time,total_reward,final_coverage
25,25,0,1,625,75,0.1232
25,25,0,2,625,70,0.1152
25,25,0,3,625,76,0.1248
25,25,0,4,625,96,0.1568
25,25,0,5,625,133,0.216
25,25,0,6,625,74,0.1216
25,25,0,7,625,95,0.1552
25,25,0,8,625,75,0.1232
25,25,0,9,625,110,0.1792
25,25,0,10,625,106,0.1728
25,25,0,11,625,92,0.1504
25,25,0,12,625,91,0.1488
25,25,0,13,625,72,0.1184
25,25,0,14,625,111,0.1808
25,25,0,15,625,102,0.1664
25,25,0,16,625,81,0.1328
25,25,0,17,625,73,0.12
25,25,0,18,625,69,0.1136
25,25,0,19,625,104,0.1696
25,25,0,20,625,102,0.1664
25,25,0,21,625,116,0.1888
25,25,0,22,625,115,0.1872
25,25,0,23,625,88,0.144
25,25,0,24,625,99,0.1616
25,25,0,25,625,116,0.1888
25,25,0,26,625,110,0.1792
25,25,0,27,625,125,0.2032
25,25,0,28,625,115,0.1872
25,25,0,29,625,66,0.1088
25,25,0,30,625,114,0.1856
25,25,0,31,625,66,0.1088
25,25,0,32,625,78,0.128
25,25,0,33,625,102,0.1664
25,25,0,34,625,89,0.1456
25,25,0,35,625,110,0.1792
25,25,0,36,625,133,0.216
25,25,0,37,625,125,0.2032
25,25,0,38,625,103,0.168
25,25,0,39,625,110,0.1792
25,25,0,40,625,87,0.1424
25,25,0,41,625,81,0.1328
25,25,0,42,625,94,0.1536
25,25,0,43,625,87,0.1424
25,25,0,44,625,80,0.1312
25,25,0,45,625,144,0.2336
25,25,0,46,625,101,0.1648
25,25,0,47,625,62,0.1024
25,25,0,48,625,97,0.1584
25,25,0,49,625,89,0.1456
25,25,0,50,625,82,0.1344
25,25,0,51,625,120,0.1952
25,25,0,52,625,92,0.1504
25,25,0,53,625,120,0.1952
25,25,0,54,625,107,0.1744
25,25,0,55,625,90,0.1472
25,25,0,56,625,74,0.1216
25,25,0,57,625,82,0.1344
25,25,0,58,625,97,0.1584
25,25,0,59,625,108,0.176
25,25,0,60,625,98,0.16
25,25,0,61,625,107,0.1744
25,25,0,62,625,100,0.1632
25,25,0,63,625,89,0.1456
25,25,0,64,625,103,0.168
25,25,0,65,625,83,0.136
25,25,0,66,625,108,0.176
25,25,0,67,625,110,0.1792
25,25,0,68,625,79,0.1296
25,25,0,69,625,88,0.144
25,25,0,70,625,91,0.1488
25,25,0,71,625,112,0.1824
