grid_height,grid_width,obs_radius,episode,coverage_time,total_reward,final_coverage
50,50,2,1,5000,233,0.094
50,50,2,2,5000,257,0.1036
50,50,2,3,5000,283,0.114
50,50,2,4,5000,278,0.112
50,50,2,5,5000,247,0.0996
50,50,2,6,5000,265,0.1068
50,50,2,7,5000,361,0.1452
50,50,2,8,5000,315,0.1268
50,50,2,9,5000,335,0.1348
50,50,2,10,5000,267,0.1076
50,50,2,11,5000,316,0.1272
50,50,2,12,5000,266,0.1072
50,50,2,13,5000,315,0.1268
50,50,2,14,5000,357,0.1436
50,50,2,15,5000,357,0.1436
50,50,2,16,5000,337,0.1356
50,50,2,17,5000,357,0.1436
50,50,2,18,5000,340,0.1368
50,50,2,19,5000,308,0.124
50,50,2,20,5000,302,0.1216
50,50,2,21,5000,349,0.1404
50,50,2,22,5000,320,0.1288
50,50,2,23,5000,354,0.1424
50,50,2,24,5000,357,0.1436
50,50,2,25,5000,316,0.1272
50,50,2,26,5000,322,0.1296
50,50,2,27,5000,411,0.1652
50,50,2,28,5000,356,0.1432
50,50,2,29,5000,379,0.1524
50,50,2,30,5000,398,0.16
50,50,2,31,5000,322,0.1296
50,50,2,32,5000,388,0.156
50,50,2,33,5000,354,0.1424
50,50,2,34,5000,396,0.1592
50,50,2,35,5000,344,0.1384
50,50,2,36,5000,394,0.1584
50,50,2,37,5000,324,0.1304
50,50,2,38,5000,388,0.156
50,50,2,39,5000,365,0.1468
50,50,2,40,5000,374,0.1504
50,50,2,41,5000,441,0.1772
50,50,2,42,5000,349,0.1404
50,50,2,43,5000,411,0.1652
50,50,2,44,5000,351,0.1412
50,50,2,45,5000,426,0.1712
50,50,2,46,5000,382,0.1536
50,50,2,47,5000,359,0.1444
50,50,2,48,5000,380,0.1528
50,50,2,49,5000,417,0.1676
50,50,2,50,5000,428,0.172
50,50,2,51,5000,437,0.1756
50,50,2,52,5000,345,0.1388
50,50,2,53,5000,391,0.1572
50,50,2,54,5000,421,0.1692
50,50,2,55,5000,450,0.1808
50,50,2,56,5000,380,0.1528
50,50,2,57,5000,432,0.1736
50,50,2,58,5000,387,0.1556
50,50,2,59,5000,429,0.1724
50,50,2,60,5000,387,0.1556
50,50,2,61,5000,391,0.1572
50,50,2,62,5000,353,0.142
50,50,2,63,5000,374,0.1504
50,50,2,64,5000,452,0.1816
50,50,2,65,5000,402,0.1616
50,50,2,66,5000,388,0.156
50,50,2,67,5000,459,0.1844
50,50,2,68,5000,421,0.1692
50,50,2,69,5000,402,0.1616
50,50,2,70,5000,388,0.156
50,50,2,71,5000,345,0.1388
50,50,2,72,5000,475,0.1908
50,50,2,73,5000,395,0.1588
50,50,2,74,5000,437,0.1756
50,50,2,75,5000,423,0.17
50,50,2,76,5000,423,0.17
50,50,2,77,5000,378,0.152
50,50,2,78,5000,426,0.1712
50,50,2,79,5000,447,0.1796
50,50,2,80,5000,447,0.1796
50,50,2,81,5000,413,0.166
50,50,2,82,5000,420,0.1688
50,50,2,83,5000,415,0.1668
50,50,2,84,5000,436,0.1752
50,50,2,85,5000,422,0.1696
50,50,2,86,5000,430,0.1728
50,50,2,87,5000,457,0.1836
50,50,2,88,5000,395,0.1588
50,50,2,89,5000,397,0.1596
50,50,2,90,5000,484,0.1944
50,50,2,91,5000,419,0.1684
50,50,2,92,5000,415,0.1668
50,50,2,93,5000,471,0.1892
50,50,2,94,5000,495,0.1988
50,50,2,95,5000,410,0.1648
50,50,2,96,5000,432,0.1736
50,50,2,97,5000,478,0.192
50,50,2,98,5000,435,0.1748
50,50,2,99,5000,444,0.1784
50,50,2,100,5000,422,0.1696
50,50,2,101,5000,446,0.1792
50,50,2,102,5000,437,0.1756
50,50,2,103,5000,429,0.1724
50,50,2,104,5000,429,0.1724
50,50,2,105,5000,410,0.1648
50,50,2,106,5000,456,0.1832
50,50,2,107,5000,397,0.1596
50,50,2,108,5000,392,0.1576
50,50,2,109,5000,506,0.2032
50,50,2,110,5000,464,0.1864
50,50,2,111,5000,460,0.1848
50,50,2,112,5000,447,0.1796
50,50,2,113,5000,436,0.1752
50,50,2,114,5000,530,0.2128
50,50,2,115,5000,490,0.1968
50,50,2,116,5000,491,0.1972
50,50,2,117,5000,417,0.1676
50,50,2,118,5000,474,0.1904
50,50,2,119,5000,502,0.2016
50,50,2,120,5000,508,0.204
50,50,2,121,5000,447,0.1796
50,50,2,122,5000,446,0.1792
50,50,2,123,5000,407,0.1636
50,50,2,124,5000,424,0.1704
50,50,2,125,5000,460,0.1848
50,50,2,126,5000,434,0.1744
50,50,2,127,5000,483,0.194
50,50,2,128,5000,425,0.1708
50,50,2,129,5000,480,0.1928
50,50,2,130,5000,385,0.1548
50,50,2,131,5000,506,0.2032
50,50,2,132,5000,499,0.2004
50,50,2,133,5000,460,0.1848
50,50,2,134,5000,511,0.2052
50,50,2,135,5000,448,0.18
50,50,2,136,5000,529,0.2124
50,50,2,137,5000,483,0.194
50,50,2,138,5000,511,0.2052
50,50,2,139,5000,505,0.2028
50,50,2,140,5000,432,0.1736
50,50,2,141,5000,484,0.1944
50,50,2,142,5000,525,0.2108
50,50,2,143,5000,506,0.2032
50,50,2,144,5000,345,0.1388
50,50,2,145,5000,461,0.1852
50,50,2,146,5000,426,0.1712
50,50,2,147,5000,496,0.1992
50,50,2,148,5000,564,0.2264
50,50,2,149,5000,478,0.192
50,50,2,150,5000,473,0.19
50,50,2,151,5000,447,0.1796
50,50,2,152,5000,505,0.2028
50,50,2,153,5000,480,0.1928
50,50,2,154,5000,419,0.1684
50,50,2,155,5000,519,0.2084
50,50,2,156,5000,477,0.1916
