grid_height,grid_width,obs_radius,episode,coverage_time,total_reward,final_coverage
50,50,0,1,5000,311,0.1252
50,50,0,2,5000,305,0.1228
50,50,0,3,5000,239,0.0964
50,50,0,4,5000,271,0.1092
50,50,0,5,5000,328,0.132
50,50,0,6,5000,305,0.1228
50,50,0,7,5000,290,0.1168
50,50,0,8,5000,343,0.138
50,50,0,9,5000,379,0.1524
50,50,0,10,5000,336,0.1352
50,50,0,11,5000,358,0.144
50,50,0,12,5000,306,0.1232
50,50,0,13,5000,288,0.116
50,50,0,14,5000,245,0.0988
50,50,0,15,5000,325,0.1308
50,50,0,16,5000,310,0.1248
50,50,0,17,5000,327,0.1316
50,50,0,18,5000,297,0.1196
50,50,0,19,5000,305,0.1228
50,50,0,20,5000,304,0.1224
50,50,0,21,5000,239,0.0964
50,50,0,22,5000,351,0.1412
50,50,0,23,5000,291,0.1172
50,50,0,24,5000,271,0.1092
50,50,0,25,5000,308,0.124
50,50,0,26,5000,297,0.1196
50,50,0,27,5000,342,0.1376
50,50,0,28,5000,303,0.122
50,50,0,29,5000,323,0.13
50,50,0,30,5000,317,0.1276
50,50,0,31,5000,303,0.122
50,50,0,32,5000,347,0.1396
50,50,0,33,5000,326,0.1312
50,50,0,34,5000,356,0.1432
50,50,0,35,5000,358,0.144
50,50,0,36,5000,341,0.1372
50,50,0,37,5000,354,0.1424
50,50,0,38,5000,321,0.1292
50,50,0,39,5000,327,0.1316
50,50,0,40,5000,339,0.1364
50,50,0,41,5000,344,0.1384
50,50,0,42,5000,403,0.162
50,50,0,43,5000,402,0.1616
50,50,0,44,5000,326,0.1312
50,50,0,45,5000,295,0.1188
50,50,0,46,5000,339,0.1364
50,50,0,47,5000,357,0.1436
50,50,0,48,5000,351,0.1412
50,50,0,49,5000,410,0.1648
50,50,0,50,5000,437,0.1756
50,50,0,51,5000,395,0.1588
50,50,0,52,5000,398,0.16
50,50,0,53,5000,400,0.1608
50,50,0,54,5000,410,0.1648
50,50,0,55,5000,382,0.1536
50,50,0,56,5000,401,0.1612
50,50,0,57,5000,348,0.14
50,50,0,58,5000,364,0.1464
50,50,0,59,5000,372,0.1496
50,50,0,60,5000,380,0.1528
50,50,0,61,5000,433,0.174
50,50,0,62,5000,392,0.1576
50,50,0,63,5000,359,0.1444
50,50,0,64,5000,407,0.1636
50,50,0,65,5000,355,0.1428
50,50,0,66,5000,353,0.142
50,50,0,67,5000,461,0.1852
50,50,0,68,5000,375,0.1508
50,50,0,69,5000,385,0.1548
50,50,0,70,5000,416,0.1672
50,50,0,71,5000,422,0.1696
50,50,0,72,5000,412,0.1656
50,50,0,73,5000,370,0.1488
50,50,0,74,5000,375,0.1508
50,50,0,75,5000,332,0.1336
50,50,0,76,5000,281,0.1132
50,50,0,77,5000,390,0.1568
50,50,0,78,5000,379,0.1524
50,50,0,79,5000,379,0.1524
50,50,0,80,5000,395,0.1588
50,50,0,81,5000,406,0.1632
50,50,0,82,5000,409,0.1644
50,50,0,83,5000,379,0.1524
50,50,0,84,5000,384,0.1544
50,50,0,85,5000,369,0.1484
50,50,0,86,5000,364,0.1464
50,50,0,87,5000,387,0.1556
50,50,0,88,5000,349,0.1404
50,50,0,89,5000,412,0.1656
50,50,0,90,5000,410,0.1648
50,50,0,91,5000,423,0.17
50,50,0,92,5000,387,0.1556
50,50,0,93,5000,468,0.188
50,50,0,94,5000,418,0.168
50,50,0,95,5000,401,0.1612
50,50,0,96,5000,392,0.1576
